actor,script,start_time,end_time,duration
설명,[숨을 후 내뱉는다],00:05:48,00:05:48,00:05:48
설명,[사람들의 거친 숨소리],00:05:52,00:05:52,00:05:52
설명,[남자들의 힘겨운 신음],00:05:55,00:05:55,00:05:55
설명,[흥미진진한 음악],00:05:57,00:05:57,00:05:57
설명,[조 사장의 거친 숨소리],00:06:12,00:06:12,00:06:12
김 실장,내가 너무 쉽게 생각을 했네,00:06:16,00:06:16,00:06:16
빈센조,사장님,00:06:21,00:06:21,00:06:21
빈센조,이 사람 뭐예요?,00:06:23,00:06:23,00:06:23
조 사장,박승준 대선 후보 오른팔입니다,00:06:24,00:06:24,00:06:24
빈센조,아,00:06:26,00:06:26,00:06:26
빈센조,박승준 후보 오늘,00:06:28,00:06:28,00:06:28
빈센조,오른팔 하나 잘리겠네요,00:06:30,00:06:30,00:06:30
빈센조,우리 얘기를 좀 하지,00:06:32,00:06:32,00:06:32
빈센조,난 얘기할 게 없는데,00:06:34,00:06:34,00:06:34
김 실장,"얘깃거리는 만들면 되지, 응?",00:06:35,00:06:35,00:06:35
김 실장,근데 정말 궁금하네,00:06:38,00:06:38,00:06:38
김 실장,금은 진짜 있는 거였나?,00:06:41,00:06:41,00:06:41
설명,[다가오는 발걸음],00:06:43,00:06:43,00:06:43
설명,[힘겨운 신음],00:06:45,00:06:45,00:06:45
설명,[김 실장이 쿵 쓰러진다],00:06:47,00:06:47,00:06:47
차영,어디 쓰잘데기없는 말을,00:06:48,00:06:48,00:06:48
희수,[흥미로운 음악] 저거 뭔 말을 하다 맞고 쓰러진 거야?,00:06:51,00:06:51,00:06:51
홍식,"[웃으며] 몰러, 뭔 얘기 혔어?",00:06:54,00:06:54,00:06:54
설명,[사람들의 웃음],00:06:56,00:06:56,00:06:56
연진,갑자기… [입소리를 딱 낸다],00:06:57,00:06:57,00:06:57
설명,[연진의 탄성],00:06:58,00:06:58,00:06:58
주성,변호사님,00:06:59,00:06:59,00:06:59
설명,[사람들이 저마다 대화한다],00:07:02,00:07:02,00:07:02
빈센조,여러분,00:07:06,00:07:06,00:07:06
빈센조,다들 괜찮으신가요?,00:07:08,00:07:08,00:07:08
빈센조,"아유, 그럼요, 저희 다 쌩쌩합니다",00:07:09,00:07:09,00:07:09
차영,"[안도하는 한숨] 아니, 근데 이렇게 다 능력자신데",00:07:12,00:07:12,00:07:12
차영,어떻게 참고 사셨어요?,00:07:14,00:07:14,00:07:14
토토,"딱히 힘 쓸 데가 없어 가지고, 예",00:07:16,00:07:16,00:07:16
토토,그리고 또 괜히 힘 쓰고 살면 손해잖아요,00:07:19,00:07:19,00:07:19
연진,근데 지금은,00:07:21,00:07:21,00:07:21
연진,"이, 어려운 말로 힘을 쓸 당위성이 생긴 거죠",00:07:22,00:07:22,00:07:22
철욱,그 당위성을 주신 게 바로 변호사님들이십니다,00:07:26,00:07:26,00:07:26
연진,그렇지 [철욱의 웃음],00:07:30,00:07:30,00:07:30
철욱,이렇게 뭉치게 해 주신 것도요,00:07:31,00:07:31,00:07:31
희수,"나도, 나도 어려운 말 하나 한다",00:07:33,00:07:33,00:07:33
희수,'혼자서 가면 막 빨리 가지만 다 같이 가면은 멀리 간다',00:07:35,00:07:35,00:07:35
설명,[사람들이 환호한다],00:07:39,00:07:39,00:07:39
영호,[희수의 웃음] 저 학교 설문지 존경하는 인물 칸에,00:07:41,00:07:41,00:07:41
영호,'빈센조 까사노'라고 썼어요,00:07:43,00:07:43,00:07:43
기석,잘했어 [사람들의 웃음],00:07:44,00:07:44,00:07:44
연진,"어유, 잘했네",00:07:46,00:07:46,00:07:46
적하,저도 변호사님들 덕분에 [채신의 아파하는 신음],00:07:49,00:07:49,00:07:49
적하,힘에 대한 깨달음을 얻었습니다,00:07:50,00:07:50,00:07:50
적하,감사합니다,00:07:53,00:07:53,00:07:53
채신,나무 관세음보살,00:07:54,00:07:54,00:07:54
홍식,"어이, 금가동 뉴트리아",00:07:56,00:07:56,00:07:56
홍식,물어뜯는 거밖에 기술이 없던디?,00:07:58,00:07:58,00:07:58
홍식,"아이, 뭘 모르네 그게 고도의 기술이야",00:08:00,00:08:00,00:08:00
홍식,"씹고, 뜯고, 맛보고, 즐기고, 4단계",00:08:03,00:08:03,00:08:03
홍식,"아유, 참, 아이고",00:08:05,00:08:05,00:08:05
홍식,뉴트리아 [빈센조가 술병을 탁 집는다],00:08:06,00:08:06,00:08:06
홍식,나 이거 좀 따 줘,00:08:08,00:08:08,00:08:08
설명,[사람들의 웃음],00:08:09,00:08:09,00:08:09
설명,[사람들의 놀란 신음],00:08:13,00:08:13,00:08:13
래리 강,"피, 피, 피 나는 거 아니야?",00:08:17,00:08:17,00:08:17
래리 강,피 나는 거 같은데,00:08:19,00:08:19,00:08:19
석도,아유,00:08:19,00:08:19,00:08:19
기석,"뉴트리아, 뉴트리아 [음미하는 신음]",00:08:21,00:08:21,00:08:21
빈센조,사장님,00:08:25,00:08:25,00:08:25
빈센조,전화를 계속 안 받아서 무슨 일이 생겼나 걱정했어요,00:08:28,00:08:28,00:08:28
조 사장,"아, 예",00:08:31,00:08:31,00:08:31
조 사장,갑자기 급습을 당해서,00:08:32,00:08:32,00:08:32
빈센조,아,00:08:34,00:08:34,00:08:34
빈센조,죄송합니다,00:08:35,00:08:35,00:08:35
조 사장,근데 변호사님,00:08:37,00:08:37,00:08:37
조 사장,금을 다 어떻게 옮기셨나요?,00:08:39,00:08:39,00:08:39
조 사장,눈에 안 띌 수가 없었을 텐데,00:08:40,00:08:40,00:08:40
설명,[흥미진진한 음악],00:08:44,00:08:44,00:08:44
설명,[살짝 웃는다],00:08:48,00:08:48,00:08:48
적하,변호사님,00:08:51,00:08:51,00:08:51
빈센조,예,00:08:52,00:08:52,00:08:52
적하,이쯤에서 하나 여쭤보고 싶은 게 있습니다,00:08:54,00:08:54,00:08:54
적하,"예, 말씀하십시오",00:08:57,00:08:57,00:08:57
설명,[놀란 숨소리],00:09:01,00:09:01,00:09:01
적하,이 아래에 있는 게,00:09:13,00:09:13,00:09:13
적하,무엇입니까?,00:09:16,00:09:16,00:09:16
채신,제가 수행을 할 때마다,00:09:19,00:09:19,00:09:19
채신,자꾸 엉덩이에 전기가 올라,00:09:21,00:09:21,00:09:21
채신,열어 보았습니다,00:09:24,00:09:24,00:09:24
설명,[흥미로운 음악] [채신이 마루를 달그락거린다],00:09:28,00:09:28,00:09:28
설명,[채신의 기합],00:09:44,00:09:44,00:09:44
설명,[스님들의 힘주는 신음],00:09:45,00:09:45,00:09:45
채신,"지금이야, 지금이야, 쪼금만, 쪼금만",00:09:52,00:09:52,00:09:52
설명,[힘겨운 신음],00:09:53,00:09:53,00:09:53
채신,"하나, 둘, 셋!",00:09:55,00:09:55,00:09:55
설명,[스님들의 힘주는 신음],00:09:57,00:09:57,00:09:57
설명,[놀란 신음],00:10:03,00:10:03,00:10:03
채신,그랬더니 금고의 문…,00:10:04,00:10:04,00:10:04
채신,같은 것이 나오더군요,00:10:07,00:10:07,00:10:07
적하,수행할 때마다 제가 '으아' 한 건,00:10:09,00:10:09,00:10:09
적하,전기에 올라서입니다,00:10:13,00:10:13,00:10:13
설명,[채신의 놀란 숨소리],00:10:14,00:10:14,00:10:14
적하,불이 들어와 있는 걸 보니,00:10:16,00:10:16,00:10:16
적하,누전 때문에 그런 것 같습니다,00:10:18,00:10:18,00:10:18
설명,[당황한 신음],00:10:21,00:10:21,00:10:21
채신,여기,00:10:25,00:10:25,00:10:25
채신,[작은 목소리로] 금이 들어 있는 곳,00:10:29,00:10:29,00:10:29
채신,맞지요?,00:10:32,00:10:32,00:10:32
설명,[흥미로운 음악],00:10:34,00:10:34,00:10:34
채신,"아, 창문이 열려 있나?",00:10:37,00:10:37,00:10:37
채신,맞지요?,00:10:45,00:10:45,00:10:45
채신,[픽 웃는다] 예,00:10:56,00:10:56,00:10:56
설명,[스님들의 들뜬 신음] [목탁 소리 효과음],00:10:57,00:10:57,00:10:57
설명,[적하의 헛기침],00:11:00,00:11:00,00:11:00
적하,으아!,00:11:01,00:11:01,00:11:01
설명,[스님들의 헛기침],00:11:04,00:11:04,00:11:04
적하,왜 프라자 사람들에게,00:11:11,00:11:11,00:11:11
적하,[흥미진진한 음악] 말씀하시지 않았습니까?,00:11:14,00:11:14,00:11:14
적하,금 때문에 분란이 일어날까 봐서요,00:11:16,00:11:16,00:11:16
적하,그래서 주인을 기다렸습니다,00:11:19,00:11:19,00:11:19
적하,"[살짝 웃으며] 아, 예",00:11:22,00:11:22,00:11:22
설명,[웃음],00:11:25,00:11:25,00:11:25
적하,이제 아셨으니까,00:11:30,00:11:30,00:11:30
적하,저를 좀 도와주셨으면 합니다,00:11:33,00:11:33,00:11:33
설명,[잔잔한 피아노 연주],00:11:42,00:11:42,00:11:42
설명,[흥미진진한 음악],00:12:05,00:12:05,00:12:05
채신,그런데 변호사님,00:12:12,00:12:12,00:12:12
채신,이 문은 어떻게 엽니까?,00:12:14,00:12:14,00:12:14
채신,원장님,00:12:19,00:12:19,00:12:19
채신,이제 때가 왔어요,00:12:21,00:12:21,00:12:21
빈센조,내일 밀실 문 열자고요,00:12:23,00:12:23,00:12:23
설명,[미리의 놀란 숨소리],00:12:26,00:12:26,00:12:26
설명,[탄성],00:12:29,00:12:29,00:12:29
빈센조,"아, 드디어",00:12:30,00:12:30,00:12:30
빈센조,"근데요, 변호사님",00:12:34,00:12:34,00:12:34
빈센조,예,00:12:36,00:12:36,00:12:36
미리,제가 열긴 여는데요,00:12:37,00:12:37,00:12:37
설명,[빈센조가 살짝 웃는다],00:12:39,00:12:39,00:12:39
미리,원장님 몫은 충분히 챙겨 드릴게요,00:12:40,00:12:40,00:12:40
미리,나 믿죠?,00:12:43,00:12:43,00:12:43
설명,[한숨],00:12:47,00:12:47,00:12:47
빈센조,"아니, 왜…",00:12:49,00:12:49,00:12:49
설명,[빈센조의 헛기침],00:12:53,00:12:53,00:12:53
설명,[미리의 들뜬 숨소리],00:12:55,00:12:55,00:12:55
미리,그럼요! [빈센조의 당황한 신음],00:12:56,00:12:56,00:12:56
미리,[경쾌한 음악] 한 방에 열어젖히겠어요!,00:12:57,00:12:57,00:12:57
빈센조,"아유, 아이, 예",00:12:59,00:12:59,00:12:59
미리,알았어요?,00:13:01,00:13:01,00:13:01
빈센조,"예, 알았어요",00:13:01,00:13:01,00:13:01
설명,[미리와 빈센조의 환호성],00:13:03,00:13:03,00:13:03
빈센조,예,00:13:04,00:13:04,00:13:04
미리,오케이!,00:13:05,00:13:05,00:13:05
빈센조,오케이,00:13:05,00:13:05,00:13:05
미리,"내일인 거예요, 우리!",00:13:06,00:13:06,00:13:06
빈센조,레츠 고,00:13:08,00:13:08,00:13:08
미리,좋아?,00:13:09,00:13:09,00:13:09
미리,"예, 예, 아",00:13:09,00:13:09,00:13:09
미리,당연하죠!,00:13:10,00:13:10,00:13:10
미리,아파요,00:13:10,00:13:10,00:13:10
미리,어디가?,00:13:12,00:13:12,00:13:12
설명,[시스템 작동음] [금고 문이 달칵 열린다],00:13:30,00:13:30,00:13:30
설명,[금고 열리는 효과음],00:13:42,00:13:42,00:13:42
설명,[빈센조의 환호성],00:13:44,00:13:44,00:13:44
설명,[환호성],00:13:49,00:13:49,00:13:49
빈센조,"콩그레츄레이션, 콩그레츄레이션",00:13:53,00:13:53,00:13:53
빈센조,"돌아가요, 돌아가",00:13:59,00:13:59,00:13:59
빈센조,"하나, 둘",00:14:00,00:14:00,00:14:00
빈센조,"힘줘요, 사무장님, 힘",00:14:03,00:14:03,00:14:03
설명,[사람들의 놀란 신음],00:14:05,00:14:05,00:14:05
설명,[사람들의 탄성],00:14:14,00:14:14,00:14:14
설명,[의미심장한 효과음],00:14:16,00:14:16,00:14:16
설명,[목탁 소리 효과음],00:14:20,00:14:20,00:14:20
빈센조,하루에 조금씩,00:14:28,00:14:28,00:14:28
빈센조,금을 옮겨 주십시오,00:14:30,00:14:30,00:14:30
설명,[흥미로운 음악],00:14:36,00:14:36,00:14:36
설명,[골드바가 달그락거린다],00:14:43,00:14:43,00:14:43
설명,[골드바가 달그락거린다],00:15:03,00:15:03,00:15:03
설명,[골드바가 달그락거린다],00:15:22,00:15:22,00:15:22
빈센조,그럼 금은 어디 있습니까?,00:15:25,00:15:25,00:15:25
빈센조와 주성,어…,00:15:28,00:15:28,00:15:28
주성,혹시 밖에서 들을지도 모르니깐,00:15:31,00:15:31,00:15:31
주성,귀 잠시만,00:15:33,00:15:33,00:15:33
주성,"예, 예",00:15:35,00:15:35,00:15:35
설명,[흥미로운 음악],00:15:39,00:15:39,00:15:39
설명,[빈센조가 살짝 웃는다] [조 사장의 헛웃음],00:15:43,00:15:43,00:15:43
조 사장,그럼 기요틴 파일도 같이…,00:15:46,00:15:46,00:15:46
조 사장,아니요,00:15:49,00:15:49,00:15:49
조 사장,기요틴 파일은,00:15:51,00:15:51,00:15:51
조 사장,나만 아는 곳에 숨겨 놨어요,00:15:53,00:15:53,00:15:53
조 사장,아,00:15:55,00:15:55,00:15:55
조 사장,저한테도 안 가르쳐 줬어요,00:15:59,00:15:59,00:15:59
조 사장,당연히 저한테도…,00:16:00,00:16:00,00:16:00
조 사장,예,00:16:02,00:16:02,00:16:02
설명,[살짝 웃는다],00:16:05,00:16:05,00:16:05
조 사장,사장님,00:16:06,00:16:06,00:16:06
조 사장,때가 되면 공개할게요,00:16:08,00:16:08,00:16:08
설명,[부드러운 음악],00:16:12,00:16:12,00:16:12
설명,[빈센조의 한숨],00:16:14,00:16:14,00:16:14
설명,[빈센조가 픽 웃는다],00:16:17,00:16:17,00:16:17
차영,괜히 나 때문에 온 거 아니에요?,00:16:22,00:16:22,00:16:22
차영,이탈리아 패밀리도 돌봐야죠,00:16:26,00:16:26,00:16:26
차영,해결하고 왔어요,00:16:29,00:16:29,00:16:29
차영,그 짧은 시간 안에 어떻게 해결을 해요?,00:16:31,00:16:31,00:16:31
차영,그것도 한국에서,00:16:34,00:16:34,00:16:34
차영,"8,000만 유로",00:16:38,00:16:38,00:16:38
차영,네?,00:16:39,00:16:39,00:16:39
빈센조,"내 패밀리를 가만 놔두는 대신 8,000만 유로를 주기로 했어요",00:16:42,00:16:42,00:16:42
빈센조,"참고로 8,000만 유로는 한화로",00:16:46,00:16:46,00:16:46
빈센조,"1,000억 조금 넘을 거예요",00:16:51,00:16:51,00:16:51
설명,[빈센조의 웃음],00:16:54,00:16:54,00:16:54
설명,[차영의 헛웃음],00:16:56,00:16:56,00:16:56
설명,[빈센조의 한숨],00:16:57,00:16:57,00:16:57
빈센조,그쪽에서 그렇게 하겠대요?,00:16:59,00:16:59,00:16:59
빈센조,"네, 계약서 써서 보냈어요",00:17:00,00:17:00,00:17:00
빈센조,업계에서 내 계약서는 공신력 있거든요,00:17:03,00:17:03,00:17:03
설명,[차영이 숨을 후 내뱉는다],00:17:10,00:17:10,00:17:10
빈센조,그렇다면 정말 다행이네요,00:17:13,00:17:13,00:17:13
빈센조,고마워요,00:17:19,00:17:19,00:17:19
빈센조,그리고,00:17:22,00:17:22,00:17:22
빈센조,너무 좋아요,00:17:25,00:17:25,00:17:25
빈센조,다치지 않고 돌아와 줘서,00:17:30,00:17:30,00:17:30
빈센조,오늘 그날처럼 멋져 보여요,00:17:38,00:17:38,00:17:38
차영,인싸 파티 했던 그날,00:17:43,00:17:43,00:17:43
차영,아,00:17:46,00:17:46,00:17:46
차영,말로만 듣던 브랄로를 입은 모습이,00:17:49,00:17:49,00:17:49
차영,좀 멋졌어요,00:17:53,00:17:53,00:17:53
설명,[차영의 웃음],00:18:00,00:18:00,00:18:00
차영,나도 그날 반가웠어요,00:18:02,00:18:02,00:18:02
차영,브랄로를 알아보는,00:18:06,00:18:06,00:18:06
차영,사람을 만나서,00:18:09,00:18:09,00:18:09
설명,[기차 알림음] [힘겨운 신음],00:18:21,00:18:21,00:18:21
설명,[힘겨운 신음],00:18:25,00:18:25,00:18:25
설명,[힘겨운 신음],00:18:28,00:18:28,00:18:28
설명,[한숨],00:18:30,00:18:30,00:18:30
차영,"""골드바""",00:18:36,00:18:36,00:18:36
김 실장,"[흥미로운 음악] 이런, 씨",00:18:38,00:18:38,00:18:38
김 실장,아이씨,00:18:40,00:18:40,00:18:40
설명,[아파하는 신음],00:18:42,00:18:42,00:18:42
설명,[김 실장의 힘주는 신음],00:18:47,00:18:47,00:18:47
김 실장,에이!,00:18:53,00:18:53,00:18:53
설명,[초콜릿이 탁 떨어진다],00:18:54,00:18:54,00:18:54
설명,[익살스러운 음악],00:18:56,00:18:56,00:18:56
설명,[빈센조의 한숨],00:18:59,00:18:59,00:18:59
설명,[차영의 헛기침],00:19:00,00:19:00,00:19:00
설명,[빈센조의 힘주는 신음],00:19:03,00:19:03,00:19:03
설명,[빈센조의 한숨],00:19:05,00:19:05,00:19:05
주성,아까는 조 사장님이 계셔서 안아 드리지도 못하고,00:19:07,00:19:07,00:19:07
주성,이제야,00:19:10,00:19:10,00:19:10
주성,변호사님,00:19:12,00:19:12,00:19:12
차영,지금 20초 넘었어요,00:19:13,00:19:13,00:19:13
주성,'든 자리는 몰라도 난 자리는 티 난다'는 말이 있잖아요?,00:19:15,00:19:15,00:19:15
주성,그런데 변호사님이 계시던 자리는,00:19:19,00:19:19,00:19:19
주성,직경 30m의 구멍이 뻥 나 있더라고요,00:19:21,00:19:21,00:19:21
빈센조,"아, 예, 예, 알겠어요",00:19:24,00:19:24,00:19:24
빈센조,[힘주며] 근데 이제 그만 [주성의 떼쓰는 신음],00:19:25,00:19:25,00:19:25
빈센조,"직경 30m 구멍 채워졌어요, 좀 [주성의 떼쓰는 신음]",00:19:27,00:19:27,00:19:27
설명,[빈센조의 한숨],00:19:29,00:19:29,00:19:29
설명,[주성의 떼쓰는 신음],00:19:32,00:19:32,00:19:32
설명,[빈센조의 힘주는 신음],00:19:33,00:19:33,00:19:33
차영,빨리요 [주성의 떼쓰는 신음],00:19:34,00:19:34,00:19:34
차영,박승준 의원 혼내 줘야죠,00:19:35,00:19:35,00:19:35
설명,[빈센조의 호응하는 신음],00:19:37,00:19:37,00:19:37
설명,[흥미진진한 음악],00:19:38,00:19:38,00:19:38
주성,그렇죠?,00:19:39,00:19:39,00:19:39
주성,대선 후보고 나발이고 혼내 줘야죠,00:19:42,00:19:42,00:19:42
빈센조,깜짝이야,00:19:45,00:19:45,00:19:45
주성,"기요틴 파일아, 기요틴 파일아",00:19:48,00:19:48,00:19:48
설명,[빈센조의 헛웃음],00:19:51,00:19:51,00:19:51
주성,박승준 의원이 얼마나 해 처먹었니?,00:19:53,00:19:53,00:19:53
주성,얼마나 구리니?,00:19:56,00:19:56,00:19:56
여자1,"박승준 후보 기사 떴다, 떴어",00:20:12,00:20:12,00:20:12
여자2,"으, 뭐야, 이런 게 대선 후보라니",00:20:14,00:20:14,00:20:14
여자3,가족끼리 썩을 대로 썩었다 이게 나라냐?,00:20:17,00:20:17,00:20:17
김 실장,도대체가 말이야,00:20:23,00:20:23,00:20:23
김 실장,당신들 뭐야?,00:20:25,00:20:25,00:20:25
김 실장,애초에 빈센조 처리했으면,00:20:27,00:20:27,00:20:27
김 실장,어휴,00:20:29,00:20:29,00:20:29
김 실장,이런 말씀 드려 외람되지만,00:20:31,00:20:31,00:20:31
김 실장,섣불리 행동하신 것 같습니다,00:20:33,00:20:33,00:20:33
김 실장,뭐야?,00:20:37,00:20:37,00:20:37
김 실장,빈센조 건드신 거,00:20:38,00:20:38,00:20:38
김 실장,어르신한테 보고드렸습니까?,00:20:40,00:20:40,00:20:40
김 실장,최명희 네가 신경 쓸 일 아니야,00:20:43,00:20:43,00:20:43
김 실장,빈센조 절대 만만하게 볼 상대가 아닙니다,00:20:46,00:20:46,00:20:46
명희,지금도 확실한 증거 있는데도,00:20:49,00:20:49,00:20:49
명희,"뭐, 의혹이니 썰이니 저렇게 푸는 거",00:20:51,00:20:51,00:20:51
명희,다 우리 놀리려고 하는 겁니다,00:20:54,00:20:54,00:20:54
승혁,"아마도 바벨타워 재판 때 제대로 터트릴 확률이 큽니다, 응",00:20:57,00:20:57,00:20:57
승혁,바벨타워 관련 인사들 동영상,00:21:03,00:21:03,00:21:03
승혁,어르신 연루된 것까지 전부 다,00:21:05,00:21:05,00:21:05
승혁,그 동영상에 지검장이랑 최 변도 나왔을 거 아니야,00:21:08,00:21:08,00:21:08
김 실장,"아, 그럼 다 잡혀가는 거 아니야?",00:21:12,00:21:12,00:21:12
승혁,예,00:21:15,00:21:15,00:21:15
정 검사,실장님,00:21:16,00:21:16,00:21:16
정 검사,재판을 막을 방법이 하나 있긴 합니다,00:21:18,00:21:18,00:21:18
설명,[긴장되는 음악],00:21:20,00:21:20,00:21:20
정 검사,"아, 대신",00:21:23,00:21:23,00:21:23
정 검사,어르신께서 센터링을 좀 올려 주셔야 합니다,00:21:25,00:21:25,00:21:25
김 실장,"아차, 정 검사 부장 안 달아 줘?",00:21:31,00:21:31,00:21:31
승혁,"아, 정 검사가 이번 일 끝내고 부장실 들어가겠다고…",00:21:34,00:21:34,00:21:34
김 실장,빨리 달아 줘 힘이 생겨야 해결도 잘하지,00:21:37,00:21:37,00:21:37
승혁,[웃으며] 네,00:21:41,00:21:41,00:21:41
김 실장,잔말 말고 받아,00:21:44,00:21:44,00:21:44
김 실장,"예, 실장님",00:21:45,00:21:45,00:21:45
승혁,아!,00:21:46,00:21:46,00:21:46
명희,"영전을 미리 축하드립니다, 부장님",00:21:48,00:21:48,00:21:48
설명,[헛웃음],00:21:53,00:21:53,00:21:53
미결수1,"야, 씨",00:21:59,00:21:59,00:21:59
미결수1,빵에서도 자기가 회장인가?,00:22:01,00:22:01,00:22:01
미결수2,아이씨,00:22:02,00:22:02,00:22:02
미결수1,왕처럼 살 거면 아예 들어오지를 말지,00:22:04,00:22:04,00:22:04
설명,[의미심장한 음악],00:22:11,00:22:11,00:22:11
미결수1,나한테 뭐 기분 나쁜 거 있어?,00:22:18,00:22:18,00:22:18
미결수1,기분 좋을 건 없지,00:22:23,00:22:23,00:22:23
미결수1,왜 기분이 안 좋은데?,00:22:25,00:22:25,00:22:25
미결수1,그냥,00:22:26,00:22:26,00:22:26
미결수1,그래,00:22:29,00:22:29,00:22:29
미결수1,사람이 기분이 그냥 안 좋을 수도 있지,00:22:32,00:22:32,00:22:32
설명,[미결수1의 비명] [우두둑 소리가 난다],00:22:40,00:22:40,00:22:40
설명,[준우의 힘주는 신음],00:22:42,00:22:42,00:22:42
설명,[준우의 힘주는 신음],00:22:44,00:22:44,00:22:44
설명,[호루라기가 삑 울린다],00:22:46,00:22:46,00:22:46
교도관1,동작 그만!,00:22:48,00:22:48,00:22:48
교도관1,동작 그만!,00:22:50,00:22:50,00:22:50
교도관1,6723!,00:22:54,00:22:54,00:22:54
설명,[우두둑 소리가 난다],00:22:56,00:22:56,00:22:56
설명,[미결수1의 비명],00:22:58,00:22:58,00:22:58
미결수1,"귀, 아, 귀",00:23:00,00:23:00,00:23:00
설명,[미결수1의 아파하는 신음],00:23:02,00:23:02,00:23:02
설명,[사람들이 소란스럽다],00:23:03,00:23:03,00:23:03
설명,[준우의 웃음],00:23:06,00:23:06,00:23:06
준우,아직도 귀가 붙어 있잖아,00:23:07,00:23:07,00:23:07
준우,일로 와,00:23:10,00:23:10,00:23:10
준우,일로 와!,00:23:11,00:23:11,00:23:11
준우,"일로 와, 이 새끼야!",00:23:12,00:23:12,00:23:12
설명,[준우의 성난 신음],00:23:14,00:23:14,00:23:14
설명,[차영의 옅은 신음] [차영이 서류를 사락 넘긴다],00:23:22,00:23:22,00:23:22
빈센조,변호사님,00:23:28,00:23:28,00:23:28
빈센조,이거 하나 먹고 해요,00:23:30,00:23:30,00:23:30
빈센조,피로가 좀 풀릴 거예요,00:23:33,00:23:33,00:23:33
설명,[음미하는 신음],00:23:38,00:23:38,00:23:38
빈센조,역시 서류 볼 땐 이걸 먹어야 돼,00:23:39,00:23:39,00:23:39
