actor,script,start_time,end_time,duration
승혁,"예, 뚝, 예",00:22:13,00:22:13,00:22:13
설명,[멀리서 개가 왈왈 짖는다],00:22:18,00:22:18,00:22:18
설명,[스위치 조작음],00:22:20,00:22:20,00:22:20
설명,[한숨],00:22:33,00:22:33,00:22:33
설명,[의미심장한 음악],00:22:35,00:22:35,00:22:35
승혁,바로 죽일 거예요,00:22:38,00:22:38,00:22:38
승혁,정말 죽일 건가?,00:22:43,00:22:43,00:22:43
조 사장,피곤해 보이십니다,00:22:47,00:22:47,00:22:47
조 사장,바벨의 진짜 보스를 찾는 일 때문에요,00:22:49,00:22:49,00:22:49
조 사장,외람된 말씀이지만,00:22:54,00:22:54,00:22:54
조 사장,지금은 금을 찾는 게 급선무인 것 같습니다,00:22:55,00:22:55,00:22:55
조 사장,물론 그렇죠,00:23:01,00:23:01,00:23:01
조 사장,빨리 난약사부터 정리하셔야 합니다,00:23:02,00:23:02,00:23:02
조 사장,난약사만 빼면 바로 금을 꺼낼 수 있습니다,00:23:04,00:23:04,00:23:04
조 사장,혹시 정리를 못 하는 이유라도 있으십니까?,00:23:10,00:23:10,00:23:10
조 사장,세입자 전체가,00:23:12,00:23:12,00:23:12
조 사장,제 말을 안 듣고 바벨과 싸우려 하고 있습니다,00:23:14,00:23:14,00:23:14
설명,[조 사장의 한숨],00:23:17,00:23:17,00:23:17
조 사장,정말 답이 없는 사람들이군요,00:23:20,00:23:20,00:23:20
조 사장,"변호사님, 그래도 지금은…",00:23:25,00:23:25,00:23:25
빈센조,조 사장님,00:23:28,00:23:28,00:23:28
빈센조,제가 알아서 하겠습니다,00:23:33,00:23:33,00:23:33
설명,[긴장되는 효과음],00:23:34,00:23:34,00:23:34
빈센조,조금만 기다리시죠,00:23:35,00:23:35,00:23:35
설명,[자동차 리모컨 조작음],00:23:38,00:23:38,00:23:38
설명,[분위기가 고조되는 음악],00:23:41,00:23:41,00:23:41
설명,[한숨],00:23:47,00:23:47,00:23:47
조 사장,부정한 사찰을 고발합니다,00:24:05,00:24:05,00:24:05
설명,[휴대전화 진동음],00:24:11,00:24:11,00:24:11
빈센조,네,00:24:17,00:24:17,00:24:17
루카,[이탈리아어] 콘실리에리,00:24:18,00:24:18,00:24:18
빈센조,루카,00:24:19,00:24:19,00:24:19
설명,[웃음],00:24:21,00:24:21,00:24:21
루카,잘 지내셨습니까?,00:24:22,00:24:22,00:24:22
빈센조,"응, 잘 지냈지",00:24:23,00:24:23,00:24:23
빈센조,너는?,00:24:24,00:24:24,00:24:24
설명,[긴장되는 음악],00:24:26,00:24:26,00:24:26
설명,[새가 지저귄다],00:24:28,00:24:28,00:24:28
빈센조,저는 잘 있습니다,00:24:30,00:24:30,00:24:30
루카,급히 아셔야 할 게 있어서요,00:24:33,00:24:33,00:24:33
빈센조,뭐?,00:24:36,00:24:36,00:24:36
루카,요새 콘실리에리에 대해서 캐고 다니는 사람이 있었답니다,00:24:37,00:24:37,00:24:37
루카,누가?,00:24:44,00:24:44,00:24:44
루카,그건 모르겠습니다만 한국인이었답니다,00:24:45,00:24:45,00:24:45
루카,"조심하십시오, 콘실리에리",00:24:50,00:24:50,00:24:50
루카,그래,00:24:54,00:24:54,00:24:54
루카,너도 조심하고,00:24:55,00:24:55,00:24:55
루카,응,00:24:58,00:24:58,00:24:58
설명,[헛웃음],00:25:05,00:25:05,00:25:05
설명,[문이 철컥 닫힌다],00:25:12,00:25:12,00:25:12
차영,"[한국어] 어, 왔어요?",00:25:20,00:25:20,00:25:20
설명,[한숨],00:25:25,00:25:25,00:25:25
빈센조,"아니, 집으로 간 거 아니었어요?",00:25:27,00:25:27,00:25:27
빈센조,집으로 갔는데 유리가 안 끼워져 있더라고요,00:25:30,00:25:30,00:25:30
차영,"음, 왜 이렇게 더딘가 몰라",00:25:34,00:25:34,00:25:34
차영,"아, 예",00:25:37,00:25:37,00:25:37
차영,"아니, 근데 어떻게 들어왔어요?",00:25:40,00:25:40,00:25:40
설명,[흥미로운 음악],00:25:45,00:25:45,00:25:45
차영,지난번에 스페어 키 줬잖아요,00:25:46,00:25:46,00:25:46
차영,무슨 일 생기면 와 있으라고,00:25:49,00:25:49,00:25:49
차영,"아, 아, 예, 그랬죠",00:25:51,00:25:51,00:25:51
차영,아무튼 오늘은 방에서 자요,00:25:56,00:25:56,00:25:56
차영,못 잘 것 같은데요,00:25:58,00:25:58,00:25:58
차영,왜요?,00:25:59,00:25:59,00:25:59
설명,[비둘기 울음] [푸드덕거리는 소리가 들린다],00:26:02,00:26:02,00:26:02
차영,"아니, 왜 또?",00:26:06,00:26:06,00:26:06
차영,제가 아까 청소를 좀 한다고 창문을 열어 놨는데,00:26:09,00:26:09,00:26:09
차영,그 틈을 타서,00:26:13,00:26:13,00:26:13
차영,"아이, 인자기 문만 열면 들어와, 이씨",00:26:15,00:26:15,00:26:15
차영,막걸리 많이 사 왔는데,00:26:18,00:26:18,00:26:18
차영,한잔하실래요?,00:26:21,00:26:21,00:26:21
차영,예,00:26:25,00:26:25,00:26:25
설명,[익살스러운 효과음],00:26:26,00:26:26,00:26:26
빈센조,짠,00:26:30,00:26:30,00:26:30
설명,[차영이 살짝 웃는다],00:26:30,00:26:30,00:26:30
설명,[차영의 개운한 신음],00:26:35,00:26:35,00:26:35
설명,[빈센조의 개운한 신음],00:26:36,00:26:36,00:26:36
설명,[빈센조의 탄성],00:26:39,00:26:39,00:26:39
설명,[차영의 웃음],00:26:40,00:26:40,00:26:40
빈센조,홍유찬 변호사님께서도 막걸리 좋아하셨죠?,00:26:42,00:26:42,00:26:42
빈센조,마니아 중의 마니아셨죠,00:26:45,00:26:45,00:26:45
설명,[함께 웃는다],00:26:46,00:26:46,00:26:46
빈센조,사실,00:26:51,00:26:51,00:26:51
빈센조,몇 달 동안 제대로 잠을 못 잤었는데,00:26:53,00:26:53,00:26:53
빈센조,홍유찬 변호사님하고 막걸리 먹은 날,00:26:56,00:26:56,00:26:56
빈센조,오랜만에 깊고 편하게 잠들었어요,00:26:59,00:26:59,00:26:59
빈센조,다음 날 머리는 아팠지만,00:27:03,00:27:03,00:27:03
설명,[살짝 웃는다],00:27:04,00:27:04,00:27:04
빈센조,"머리 아픈 거야, 뭐, 감수해야죠",00:27:06,00:27:06,00:27:06
빈센조,[차영의 웃음] 그렇죠,00:27:09,00:27:09,00:27:09
빈센조,그날,00:27:15,00:27:15,00:27:15
빈센조,기회가 되면 변호사님께,00:27:20,00:27:20,00:27:20
빈센조,[술을 쪼르르 따르며] 전해 달란 말씀이 있었어요,00:27:21,00:27:21,00:27:21
설명,[빈센조가 술병을 탁 내려놓는다],00:27:24,00:27:24,00:27:24
빈센조,세상은 변했고,00:27:26,00:27:26,00:27:26
빈센조,당신께서는 썩어 빠진 놈들을 절대 이길 수가 없다고요,00:27:29,00:27:29,00:27:29
설명,[잔잔한 음악],00:27:32,00:27:32,00:27:32
빈센조,그래서 독하고 강하고 뻔뻔하게 적들을 상대해야 하는데,00:27:34,00:27:34,00:27:34
빈센조,그 적격자가 바로,00:27:40,00:27:40,00:27:40
빈센조,변호사님이라고요,00:27:43,00:27:43,00:27:43
설명,[살짝 웃는다],00:27:46,00:27:46,00:27:46
빈센조,나한테 직접 말씀하시지,00:27:49,00:27:49,00:27:49
설명,[웃음],00:27:51,00:27:51,00:27:51
설명,[한숨],00:27:59,00:27:59,00:27:59
빈센조,근데 안 전해도 될 뻔했네요,00:28:04,00:28:04,00:28:04
설명,[빈센조가 잔을 탁 내려놓는다],00:28:06,00:28:06,00:28:06
빈센조,아버님 바람대로 돼 가는 것 같아서요,00:28:09,00:28:09,00:28:09
설명,[차영의 웃음],00:28:11,00:28:11,00:28:11
빈센조,"됐어요, 민망하게",00:28:15,00:28:15,00:28:15
빈센조,나 정의로운 변호사 아니라니까요,00:28:17,00:28:17,00:28:17
빈센조,화가 많을 뿐이지,00:28:19,00:28:19,00:28:19
빈센조,나도 변호사님한테 정의를 바라진 않아요,00:28:22,00:28:22,00:28:22
빈센조,분노와 실천을 바라죠,00:28:27,00:28:27,00:28:27
설명,[술을 쪼르르 따른다],00:28:38,00:28:38,00:28:38
빈센조,바보를 찾아 처리하면,00:28:39,00:28:39,00:28:39
빈센조,정말 떠날 거죠?,00:28:43,00:28:43,00:28:43
빈센조,느닷없이 만났으니까 느닷없이 헤어지는 거죠,00:29:00,00:29:00,00:29:00
차영,그렇죠?,00:29:03,00:29:03,00:29:03
차영,건배,00:29:06,00:29:06,00:29:06
차영,건배,00:29:09,00:29:09,00:29:09
설명,[함께 웃는다],00:29:10,00:29:10,00:29:10
설명,[잔잔한 음악],00:29:12,00:29:12,00:29:12
설명,[빈센조의 개운한 신음],00:29:17,00:29:17,00:29:17
설명,[차영의 개운한 신음],00:29:18,00:29:18,00:29:18
빈센조,[차영의 웃음] 변호사님 아버지한테 배운 거예요,00:29:21,00:29:21,00:29:21
설명,[함께 웃는다],00:29:23,00:29:23,00:29:23
빈센조,자,00:29:27,00:29:27,00:29:27
설명,[차영의 개운한 신음],00:29:34,00:29:34,00:29:34
설명,[잔을 탁 내려놓는다],00:29:40,00:29:40,00:29:40
설명,[한숨],00:29:46,00:29:46,00:29:46
설명,[준우가 손뼉을 탁 친다],00:31:02,00:31:02,00:31:02
준우,자,00:31:03,00:31:03,00:31:03
준우,이제 금가프라자 철거나 준비하죠,00:31:04,00:31:04,00:31:04
승혁,"그, 그, 근데 그게 이제",00:31:06,00:31:06,00:31:06
승혁,"아, 아직 시기가 좋지가 않습니다",00:31:09,00:31:09,00:31:09
승혁,"이, 언론에서도 지금 핫하고",00:31:11,00:31:11,00:31:11
승혁,또 사회단체에서도 예의 주시 하고 있습니다,00:31:12,00:31:12,00:31:12
승혁,그리고 서울시에서,00:31:15,00:31:15,00:31:15
승혁,"권고, 권고 사항들이 아주 많고요",00:31:16,00:31:16,00:31:16
준우,그냥 가요,00:31:17,00:31:17,00:31:17
준우,남동부지검이 알아서 하라 그래,00:31:19,00:31:19,00:31:19
준우,법으로 찍어 누르면 누가 뭐래?,00:31:22,00:31:22,00:31:22
승혁,"그렇죠, 예",00:31:23,00:31:23,00:31:23
승혁,"아, 그리고",00:31:26,00:31:26,00:31:26
준우,이번 용역 팀,00:31:28,00:31:28,00:31:28
준우,확실한 사람들로 쓸 거예요 [의미심장한 음악],00:31:29,00:31:29,00:31:29
준우,아버지가 제일 좋아하던 팀,00:31:34,00:31:34,00:31:34
명희,"아, 혹시 용후동 재개발 때 그 팀 말씀이십니까?",00:31:36,00:31:36,00:31:36
설명,[준우가 손가락을 딱 튀긴다],00:31:41,00:31:41,00:31:41
준우,빙고,00:31:42,00:31:42,00:31:42
설명,[숨을 들이켠다],00:31:43,00:31:43,00:31:43
준우,그땐 12명이 죽었는데 이번엔 얼마나 죽으려나,00:31:44,00:31:44,00:31:44
설명,[놀란 신음],00:31:47,00:31:47,00:31:47
준우,열몇 명쯤 되려나?,00:31:49,00:31:49,00:31:49
석도,이제 배로 밀항하는 거,00:31:51,00:31:51,00:31:51
석도,"이거 너무 구식이에요, 올드해",00:31:53,00:31:53,00:31:53
석도,"현재 어떤 밀항의 대세, 추세는 바로",00:31:55,00:31:55,00:31:55
석도,[손가락을 딱 튀기며] 열기구라는 거지,00:31:57,00:31:57,00:31:57
설명,[손님의 탄성] [경쾌한 음악],00:31:59,00:31:59,00:31:59
석도,"자, 일주일에 한 번",00:32:01,00:32:01,00:32:01
석도,지도 한번 보겠습니다,00:32:02,00:32:02,00:32:02
석도,중국행 인천,00:32:04,00:32:04,00:32:04
석도,일본행 부산,00:32:06,00:32:06,00:32:06
석도,무인도에서 우리가 띄운다는 거,00:32:07,00:32:07,00:32:07
석도,그러니까 뭐야,00:32:08,00:32:08,00:32:08
석도,비밀 보장 확실하다는 거,00:32:09,00:32:09,00:32:09
석도,그냥 거기가 엄마 품속인 양,00:32:12,00:32:12,00:32:12
석도,요렇게 쪼그리고 누워서 한숨 자고 일어나면,00:32:13,00:32:13,00:32:13
석도,"쫙, 여기가 어디야?",00:32:15,00:32:15,00:32:15
석도,만리장성 그냥 펼쳐지는 거예요,00:32:17,00:32:17,00:32:17
석도,안전하긴 합니까?,00:32:19,00:32:19,00:32:19
설명,[한숨],00:32:20,00:32:20,00:32:20
석도,"너무 초조해하지 마세요, 예?",00:32:21,00:32:21,00:32:21
석도,복불복이에요,00:32:23,00:32:23,00:32:23
석도,"왜냐, 이게 바람이 세면은",00:32:24,00:32:24,00:32:24
석도,저 괌에 가 있을 수도 있어,00:32:26,00:32:26,00:32:26
석도,"저쪽으로 가면은 이제, 뭐",00:32:28,00:32:28,00:32:28
석도,괌괌무소식이지,00:32:31,00:32:31,00:32:31
설명,[석도의 한숨],00:32:33,00:32:33,00:32:33
설명,[수남의 웃음],00:32:34,00:32:34,00:32:34
설명,[헛기침],00:32:36,00:32:36,00:32:36
석도,근데 그럴 일이 거의 없어,00:32:37,00:32:37,00:32:37
미쓰 양,가끔 전투기 뜨기도 하는데요 마주치지만 않으면 돼요,00:32:38,00:32:38,00:32:38
설명,[흥미로운 음악],00:32:42,00:32:42,00:32:42
손님,"아, 그럼 비용은 어떻게…",00:32:44,00:32:44,00:32:44
손님,그런 말씀 하지 마십시오 우리 그런 사람 아닙니다,00:32:46,00:32:46,00:32:46
석도,우리는 그냥 머리 숫자대로 N분의 1 해서,00:32:48,00:32:48,00:32:48
석도,딱 그냥 그것만,00:32:51,00:32:51,00:32:51
설명,[문이 달칵 열린다],00:32:52,00:32:52,00:32:52
빈센조,"뭐야, 이거?",00:32:54,00:32:54,00:32:54
설명,[종소리 효과음],00:32:56,00:32:56,00:32:56
빈센조,"헬로, 빈센조",00:32:57,00:32:57,00:32:57
빈센조,언제 이런 걸 만들었지?,00:33:01,00:33:01,00:33:01
석도,"아니, 저기, 그, 그러지 않아도 내가 떡을 돌렸어야 되는데",00:33:04,00:33:04,00:33:04
석도,"그, 2층 떡집이 문을 닫았더라고 그래 가지고…",00:33:07,00:33:07,00:33:07
석도,여긴 뭐 하는 데야?,00:33:10,00:33:10,00:33:10
수남,"여행사예요, 여행사",00:33:11,00:33:11,00:33:11
수남,여행 갈 일 있으면 들르세요,00:33:12,00:33:12,00:33:12
설명,[익살스러운 음악],00:33:15,00:33:15,00:33:15
빈센조,시끄럽게 굴지 마,00:33:17,00:33:17,00:33:17
빈센조,"조용히 먹고살아, 알았어?",00:33:19,00:33:19,00:33:19
빈센조,자,00:33:22,00:33:22,00:33:22
빈센조,"많이 큐트해졌다, 그런 것도 입고",00:33:27,00:33:27,00:33:27
수남,"아이, 재수 없어, 씨",00:33:33,00:33:33,00:33:33
설명,[문이 쾅 닫힌다],00:33:34,00:33:34,00:33:34
수남,"누구예요, 저분?",00:33:36,00:33:36,00:33:36
수남,저런 개훈남이 이 건물에 있었어?,00:33:38,00:33:38,00:33:38
빈센조,이거입니다,00:33:43,00:33:43,00:33:43
설명,[주성의 탄식],00:33:45,00:33:45,00:33:45
주성,형사들 정말 너무하네,00:33:46,00:33:46,00:33:46
주성,이렇게 명백한 수사 자료가 있구먼,00:33:47,00:33:47,00:33:47
주성,어서 연결해 봐요,00:33:51,00:33:51,00:33:51
주성,예,00:33:52,00:33:52,00:33:52
설명,[의미심장한 음악],00:33:54,00:33:54,00:33:54
차영,뒤차가 계속 따라가네요?,00:33:59,00:33:59,00:33:59
주성,"네, 요다음을 잘 보세요",00:34:01,00:34:01,00:34:01
설명,[키보드 조작음],00:34:04,00:34:04,00:34:04
주성,들어가죠?,00:34:07,00:34:07,00:34:07
주성,그리고 다음을 보시면,00:34:10,00:34:10,00:34:10
주성,여기가 마지막으로 잡힌 화면이에요,00:34:17,00:34:17,00:34:17
주성,여기서 사건 현장은요?,00:34:19,00:34:19,00:34:19
주성,300m 거리요,00:34:21,00:34:21,00:34:21
주성,"음, 시간차가 있네요",00:34:22,00:34:22,00:34:22
주성,"예, 잘 보시면요",00:34:24,00:34:24,00:34:24
주성,들어간 지 1분 있다 나오거든요?,00:34:27,00:34:27,00:34:27
주성,여기 양동굴다리라는 곳인데,00:34:29,00:34:29,00:34:29
주성,한 5초면 나오는 짧은 굴다리예요,00:34:31,00:34:31,00:34:31
주성,아무리 늦게 가도요,00:34:34,00:34:34,00:34:34
차영,그리고 나올 땐 검은 차가 먼저 나왔어요,00:34:35,00:34:35,00:34:35
설명,[키보드 조작음],00:34:39,00:34:39,00:34:39
빈센조,사무장님 뒤로 조금만 더 돌려볼까요?,00:34:40,00:34:40,00:34:40
주성,뒤로요?,00:34:42,00:34:42,00:34:42
빈센조,"예, 조금만 더",00:34:42,00:34:42,00:34:42
빈센조,"더, 더, 네, 여기",00:34:44,00:34:44,00:34:44
빈센조,차량 옆에 추돌 자국이 있네요,00:34:46,00:34:46,00:34:46
빈센조,들어갈 땐 없었어요,00:34:48,00:34:48,00:34:48
차영,"어, 그렇네요",00:34:49,00:34:49,00:34:49
차영,이 부분요,00:34:52,00:34:52,00:34:52
주성,만약에 일부러 추돌한 후에 [차영의 한숨],00:34:53,00:34:53,00:34:53
주성,유가족들을 납치했다면?,00:34:55,00:34:55,00:34:55
주성,어떻게 납치했지?,00:34:58,00:34:58,00:34:58
주성,1차 검안 기록 있어요?,00:35:01,00:35:01,00:35:01
주성,"아, 있습니다, 출력해 놨습니다",00:35:02,00:35:02,00:35:02
주성,예,00:35:06,00:35:06,00:35:06
빈센조,"아, 예",00:35:06,00:35:06,00:35:06
차영,[의미심장한 음악] 네 분 중 두 분의 목에,00:35:10,00:35:10,00:35:10
차영,작고 빨간 자국이 있었어요,00:35:11,00:35:11,00:35:11
차영,이거 혹시,00:35:14,00:35:14,00:35:14
차영,"맞아요, 전기 충격기요",00:35:15,00:35:15,00:35:15
빈센조,아마도 범인은 최소 2명 이상일 겁니다,00:35:28,00:35:28,00:35:28
설명,[피해자 가족들의 비명],00:35:32,00:35:32,00:35:32
설명,[피해자 가족5의 힘겨운 신음],00:35:35,00:35:35,00:35:35
설명,[피해자 가족들의 힘겨운 신음] [전기 충격기 작동음],00:35:40,00:35:40,00:35:40
빈센조,그렇게 실신시킨 후에 번개탄을 놓은 거예요,00:35:55,00:35:55,00:35:55
주성,진짜 나쁜 놈들,00:35:58,00:35:58,00:35:58
주성,이건 명백한 살인이잖아요,00:36:01,00:36:01,00:36:01
주성,이 정도 증거가 있어도 검찰에서 안 먹히는 거예요?,00:36:04,00:36:04,00:36:04
주성,명백한 증거 쓰레기 만들고,00:36:07,00:36:07,00:36:07
주성,세상에 없는 증거 명백하게 만드는 전문가들이에요,00:36:09,00:36:09,00:36:09
차영,기대 자체를 하지 말아요,00:36:12,00:36:12,00:36:12
설명,[주성의 한숨],00:36:13,00:36:13,00:36:13
설명,[헛웃음],00:36:15,00:36:15,00:36:15
설명,[킁킁거린다],00:36:17,00:36:17,00:36:17
주성,"아니, 근데 지금…",00:36:20,00:36:20,00:36:20
빈센조,무슨 냄새입니까?,00:36:22,00:36:22,00:36:22
설명,[주성의 놀란 신음],00:36:24,00:36:24,00:36:24
설명,[흥미진진한 음악],00:36:26,00:36:26,00:36:26
빈센조,뭐 하시는 거예요?,00:36:27,00:36:27,00:36:27
빈센조,"아, 뜸, 잠깐",00:36:28,00:36:28,00:36:28
기석,됐다,00:36:32,00:36:32,00:36:32
기석,실례합니다,00:36:34,00:36:34,00:36:34
주성,어쩐 일로…,00:36:37,00:36:37,00:36:37
기석,스승님께서 세 분 고생하셨다고,00:36:38,00:36:38,00:36:38
기석,파스타를 보내셨습니다,00:36:40,00:36:40,00:36:40
차영,"아, 고마워요",00:36:42,00:36:42,00:36:42
차영,우리 회의 좀 하고 먹을게요,00:36:44,00:36:44,00:36:44
차영,거기 놔둬 주세요,00:36:46,00:36:46,00:36:46
기석,"아, 예",00:36:47,00:36:47,00:36:47
기석,다음부턴 내 건 안 갖고 와도 돼요,00:36:48,00:36:48,00:36:48
기석,예,00:36:51,00:36:51,00:36:51
설명,[기석이 쟁반을 달그락 놓는다],00:36:53,00:36:53,00:36:53
기석,용의자 차량 넘버는 잘 보이기는 하는데,00:36:54,00:36:54,00:36:54
기석,이건 백 퍼 대포차일 거예요,00:36:57,00:36:57,00:36:57
기석,대포차라도 추적 가능하지 않을까요?,00:36:59,00:36:59,00:36:59
기석,이런 놈들이 쓰는 대포차는,00:37:02,00:37:02,00:37:02
기석,명의 세탁이 겹겹이 되어 있어서 [쓸쓸한 음악],00:37:04,00:37:04,00:37:04
기석,추적이 거의 불가능할 겁니다,00:37:07,00:37:07,00:37:07
설명,[기석의 멋쩍은 웃음],00:37:12,00:37:12,00:37:12
기석,제가 '신의 퀴즈' 같은 범죄 드라마를 많이 봐서,00:37:13,00:37:13,00:37:13
빈센조,경찰 전체 네트워크를 동원하지 않는 이상,00:37:20,00:37:20,00:37:20
빈센조,[쓸쓸한 음악] 아마 추적은 불가능할 겁니다,00:37:23,00:37:23,00:37:23
차영,그래도 명백한 타살 증거를 잡은 것만으로 됐어요,00:37:24,00:37:24,00:37:24
설명,[쓸쓸한 음악이 늘어진다],00:37:27,00:37:27,00:37:27
주성,킬러들을 어떻게 잡지?,00:37:29,00:37:29,00:37:29
설명,[한숨],00:37:31,00:37:31,00:37:31
주성,뭐 하세요? [쓸쓸한 음악이 뚝 멈춘다],00:37:37,00:37:37,00:37:37
주성,"아, 예, 제가 요새 우슈를 배워서",00:37:40,00:37:40,00:37:40
설명,[징소리 효과음],00:37:44,00:37:44,00:37:44
주성,하오,00:37:45,00:37:45,00:37:45
설명,[익살스러운 음악],00:37:46,00:37:46,00:37:46
주성,"아니, 계속하세요",00:37:49,00:37:49,00:37:49
설명,[기석의 기합],00:37:52,00:37:52,00:37:52
설명,[빈센조의 헛기침],00:37:56,00:37:56,00:37:56
빈센조,다시 한번 볼까요?,00:37:59,00:37:59,00:37:59
주성,네,00:37:59,00:37:59,00:37:59
설명,[개운한 신음],00:38:02,00:38:02,00:38:02
주성,프라자 철거 준비하세요?,00:38:04,00:38:04,00:38:04
명희,예,00:38:05,00:38:05,00:38:05
명희,그리고 바벨화학 보상안 무효화 준비하고 있습니다,00:38:07,00:38:07,00:38:07
명희,남동부지검 있으니까,00:38:10,00:38:10,00:38:10
명희,철회해도 될 것 같습니다,00:38:13,00:38:13,00:38:13
명희,난 이런 게 좋아,00:38:15,00:38:15,00:38:15
명희,약속은 정말 잘 뒤집는 뻔뻔한 우리 변호사님,00:38:18,00:38:18,00:38:18
명희,세상에 약속만큼 가벼운 게 없죠,00:38:21,00:38:21,00:38:21
명희,근데 변호사님 같은 분이,00:38:24,00:38:24,00:38:24
명희,굳이 왜 나랑 같이 있을까요?,00:38:28,00:38:28,00:38:28
명희,혼자 개업해도 먹고사는 데 아무런 지장이 없을 텐데,00:38:31,00:38:31,00:38:31
명희,"아, 그거는 뭐, 뒷산 나들이 같은 거고요",00:38:34,00:38:34,00:38:34
명희,저는 위험한 빙벽 등반이 좋습니다,00:38:38,00:38:38,00:38:38
명희,[의미심장한 음악] 50cm 올라갈 때마다,00:38:42,00:38:42,00:38:42
명희,"이, 죽을 둥 살 둥 하는 그런 거요",00:38:44,00:38:44,00:38:44
명희,빙벽 등반에 대한 대가,00:38:50,00:38:50,00:38:50
준우,내가 충분히 지불할게요,00:38:52,00:38:52,00:38:52
준우,감사합니다,00:38:54,00:38:54,00:38:54
준우,저도 질문 하나 해도 되겠습니까?,00:38:57,00:38:57,00:38:57
준우,고 어헤드,00:38:59,00:38:59,00:38:59
준우,굳이 정체를 숨기고 경영을 하시는 이유가 뭡니까?,00:39:00,00:39:00,00:39:00
설명,[살짝 웃는다],00:39:06,00:39:06,00:39:06
준우,원,00:39:10,00:39:10,00:39:10
준우,[긴장되는 음악] 게임하는 것처럼 스릴이 넘쳐서,00:39:12,00:39:12,00:39:12
준우,투,00:39:16,00:39:16,00:39:16
준우,큰일 나면 감방 가기 싫어서,00:39:18,00:39:18,00:39:18
준우,쓰리,00:39:22,00:39:22,00:39:22
준우,신이 된 것 같아서,00:39:24,00:39:24,00:39:24
준우,신이요?,00:39:27,00:39:27,00:39:27
준우,신은 꼭꼭 숨어서,00:39:29,00:39:29,00:39:29
준우,인간에게 불행이란 불행은 다 주면서,00:39:31,00:39:31,00:39:31
준우,엔조이하잖아요,00:39:33,00:39:33,00:39:33
준우,간혹 행복 한두 개 주면서,00:39:35,00:39:35,00:39:35
준우,'세상은 살 만하다',00:39:38,00:39:38,00:39:38
준우,착각 심어 주고,00:39:41,00:39:41,00:39:41
준우,이게 재미나,00:39:43,00:39:43,00:39:43
준우,개인적으로,00:39:46,00:39:46,00:39:46
명희,세 번째 이유가 제일 마음에 듭니다,00:39:52,00:39:52,00:39:52
명희,나도 그렇게 되길 바라서요,00:39:59,00:39:59,00:39:59
설명,[분위기가 고조되는 음악],00:40:00,00:40:00,00:40:00
명희,치어스,00:40:06,00:40:06,00:40:06
설명,[빈센조가 말한다],00:40:26,00:40:26,00:40:26
차영,잠시만요,00:40:27,00:40:27,00:40:27
빈센조,"[한숨 쉬며] 커피, 잘 먹겠습니다",00:40:29,00:40:29,00:40:29
주성,감사합니다,00:40:31,00:40:31,00:40:31
설명,[차영의 음미하는 신음],00:40:39,00:40:39,00:40:39
주성,맛있다,00:40:40,00:40:40,00:40:40
주성,충전되는 것 같다,00:40:42,00:40:42,00:40:42
차영,[한숨 쉬며] 그나저나 대포차에서 꽉 막혔네요,00:40:44,00:40:44,00:40:44
차영,킬러를 어떻게 찾죠?,00:40:48,00:40:48,00:40:48
주성,"씁, 근데 킬러를 찾으면 바보한테 닿을 수 있을까요?",00:40:50,00:40:50,00:40:50
주성,원래 저 위에 있는 사람은 몇 다리 걸쳐서 지시하잖아요,00:40:55,00:40:55,00:40:55
주성,내 예상으로는,00:40:59,00:40:59,00:40:59
빈센조,장한서 회장 별장 폭발,00:41:00,00:41:00,00:41:00
빈센조,남동부지검 서 부장 [흥미진진한 음악],00:41:02,00:41:02,00:41:02
빈센조,길종문 원장 그리고,00:41:04,00:41:04,00:41:04
빈센조,네 분,00:41:07,00:41:07,00:41:07
빈센조,모두 동일범 짓이에요,00:41:08,00:41:08,00:41:08
차영,내 생각도 같아요,00:41:09,00:41:09,00:41:09
차영,사고 또는 자살로 완벽한 위장,00:41:11,00:41:11,00:41:11
차영,수법이 동일해요,00:41:14,00:41:14,00:41:14
빈센조,보통 이런 민감한 명령은 절대 많은 단계를 거치지 않아요,00:41:17,00:41:17,00:41:17
빈센조,거쳐 봐야 한 단계 정도죠,00:41:19,00:41:19,00:41:19
빈센조,아마도 바보는 킬러와 근접해 있을 겁니다,00:41:22,00:41:22,00:41:22
빈센조,근데 찾기 힘들어서 그렇죠,00:41:25,00:41:25,00:41:25
빈센조,찾기 힘들다면 찾아오게 해야죠,00:41:29,00:41:29,00:41:29
빈센조,그런 방법이 있…,00:41:32,00:41:32,00:41:32
빈센조,그럼 우리를 죽이러 와야 하는 거잖아요,00:41:37,00:41:37,00:41:37
빈센조,킬러가 친목을 위해 우릴 찾아오진 않겠죠?,00:41:40,00:41:40,00:41:40
주성,"어, 흠",00:41:43,00:41:43,00:41:43
주성,좋은 방법이긴 한데,00:41:44,00:41:44,00:41:44
주성,후달림이 상당합니다,00:41:47,00:41:47,00:41:47
주성,후달려도,00:41:49,00:41:49,00:41:49
주성,오게 하려면 어쩔 수 없어요,00:41:51,00:41:51,00:41:51
주성,악당들의 살의를 부추기는 방법은,00:41:52,00:41:52,00:41:52
주성,공개적인 조롱과 적절한 협박입니다,00:41:55,00:41:55,00:41:55
설명,[코웃음],00:41:58,00:41:58,00:41:58
차영,조롱 하면 또 나죠,00:41:59,00:41:59,00:41:59
차영,난 전 인류를 열받게 만들 수 있어요,00:42:01,00:42:01,00:42:01
