actor,script,start_time,end_time,duration
준우,예? 전…,00:03:15,00:03:15,00:03:15
준우,전화,00:03:21,00:03:21,00:03:21
준우,[웃으며] 안 왔는데요,00:03:22,00:03:22,00:03:22
준우,"아, 경찰에 신고해야지, 아휴",00:03:25,00:03:25,00:03:25
준우,빈센조 변호사님께서 절대,00:03:30,00:03:30,00:03:30
준우,경찰에 신고하지 말라고 하셨습니다,00:03:32,00:03:32,00:03:32
준우,빈센조 변호사님이 알아서 하실 겁니다,00:03:34,00:03:34,00:03:34
준우,넣어 두세요,00:03:37,00:03:37,00:03:37
준우,네,00:03:41,00:03:41,00:03:41
준우,쯧,00:03:43,00:03:43,00:03:43
설명,[한숨],00:03:44,00:03:44,00:03:44
준우,안 받아요,00:03:45,00:03:45,00:03:45
준우,[의미심장한 음악] 이상하네요,00:03:46,00:03:46,00:03:46
준우,결과가 궁금하면 받을 텐데,00:03:47,00:03:47,00:03:47
준우,그러게요,00:03:50,00:03:50,00:03:50
설명,[다가오는 자동차 엔진음],00:03:51,00:03:51,00:03:51
설명,[타이어 마찰음],00:03:56,00:03:56,00:03:56
설명,[차 문이 탁탁 여닫힌다],00:03:58,00:03:58,00:03:58
설명,[리드미컬한 음악],00:04:08,00:04:08,00:04:08
설명,[의미심장한 효과음],00:04:11,00:04:11,00:04:11
설명,[총성],00:04:14,00:04:14,00:04:14
설명,[총성],00:04:16,00:04:16,00:04:16
설명,[총이 철컥 장전된다],00:04:19,00:04:19,00:04:19
설명,[의미심장한 효과음],00:04:27,00:04:27,00:04:27
철욱,"저, 저 사람들 누구예요?",00:04:30,00:04:30,00:04:30
철욱,빈센조 변호사님의 그림자라고나 할까?,00:04:32,00:04:32,00:04:32
빈센조,세 사람 데리고 창고에 먼저 가 있어,00:04:37,00:04:37,00:04:37
빈센조,금방 따라갈게,00:04:38,00:04:38,00:04:38
함께,"예, 변호사님",00:04:39,00:04:39,00:04:39
차영,올 때부터 저 두 사람 데리고 오지 그랬어요,00:04:44,00:04:44,00:04:44
차영,변호사님 경호하라고 했어요,00:04:47,00:04:47,00:04:47
빈센조,혹시 몰라서요,00:04:48,00:04:48,00:04:48
빈센조,"수고했어, 장준우, 먼저 가",00:04:58,00:04:58,00:04:58
빈센조,"싫어요, 선배랑 같이 있을래요",00:05:00,00:05:00,00:05:00
차영,"아, 빨리 가! 쯧",00:05:02,00:05:02,00:05:02
빈센조,변호사님,00:05:05,00:05:05,00:05:05
빈센조,오늘은 어쩔 수 없었지만,00:05:08,00:05:08,00:05:08
빈센조,다시는 이런 상황에 따라오지 마세요,00:05:11,00:05:11,00:05:11
설명,[의미심장한 음악],00:05:12,00:05:12,00:05:12
빈센조,"예, 알겠습니다",00:05:18,00:05:18,00:05:18
차영,"불쌍하게 가냐, 또",00:05:30,00:05:30,00:05:30
설명,[차 문이 탁 닫힌다],00:05:37,00:05:37,00:05:37
설명,[자동차 시동음],00:05:40,00:05:40,00:05:40
차영,두 분은 정리를 좀…,00:05:50,00:05:50,00:05:50
설명,[흥미진진한 음악],00:05:55,00:05:55,00:05:55
철욱,변호사님 차 문이 열려 있어서 꺼냈습니다,00:05:57,00:05:57,00:05:57
철욱,뒷정리는 저희가 하겠습니다,00:06:00,00:06:00,00:06:00
철욱,마치 아무 일도 없었던 것처럼,00:06:02,00:06:02,00:06:02
설명,[헛웃음],00:06:04,00:06:04,00:06:04
차영,두 분도 프라자 분들한테 절대 말하면 안 돼요,00:06:06,00:06:06,00:06:06
함께,예!,00:06:09,00:06:09,00:06:09
빈센조,변호사님하고 저는 킬러들 차로 갈 테니까,00:06:10,00:06:10,00:06:10
빈센조,두 분은 제 차로 돌아가시죠,00:06:13,00:06:13,00:06:13
철욱,예,00:06:15,00:06:15,00:06:15
빈센조,"아, 그리고",00:06:15,00:06:15,00:06:15
빈센조,탄피 정리도 좀 부탁드리겠습니다,00:06:17,00:06:17,00:06:17
설명,[주성의 헛웃음],00:06:20,00:06:20,00:06:20
설명,[주성이 청소 도구를 툭 놓는다],00:06:21,00:06:21,00:06:21
빈센조,걱정 마십시오,00:06:22,00:06:22,00:06:22
빈센조,대한민국 남자들 탄피 하나는 완벽하게 수거합니다,00:06:23,00:06:23,00:06:23
빈센조,[빗자루를 탁 내리치며] 충성!,00:06:27,00:06:27,00:06:27
설명,[타이어 마찰음],00:06:32,00:06:32,00:06:32
준우,[긴장되는 음악] 아유!,00:06:40,00:06:40,00:06:40
설명,[성난 신음],00:06:41,00:06:41,00:06:41
준우,"아, 걸리는 줄 알았네, 씨",00:06:43,00:06:43,00:06:43
설명,[한숨],00:06:44,00:06:44,00:06:44
준우,"아니, 어떻게 3명이 한꺼번에 당해!",00:06:46,00:06:46,00:06:46
설명,[씩씩거린다],00:06:48,00:06:48,00:06:48
설명,[준우의 힘주는 신음],00:06:51,00:06:51,00:06:51
설명,[성난 신음],00:06:55,00:06:55,00:06:55
설명,[성난 신음],00:06:57,00:06:57,00:06:57
설명,[덜커덕거린다],00:06:59,00:06:59,00:06:59
설명,[킬러들의 성난 신음],00:07:07,00:07:07,00:07:07
차영,"와, 이거 영화에서 보던 그대로네",00:07:10,00:07:10,00:07:10
차영,이렇게 하면 사람이 죽긴 죽어요?,00:07:15,00:07:15,00:07:15
차영,나도 처음 해 보는 거예요,00:07:16,00:07:16,00:07:16
차영,근데 생각보다 더 빨리 죽을 수도 있겠네요 [의미심장한 음악],00:07:19,00:07:19,00:07:19
설명,[차를 탕탕 두드린다],00:07:30,00:07:30,00:07:30
차영,"자, 주목",00:07:31,00:07:31,00:07:31
차영,우리 정산을 좀 해 보자,00:07:33,00:07:33,00:07:33
차영,첫 번째,00:07:35,00:07:35,00:07:35
차영,장 회장 별장 불내서 연구원들 죽인 거 너희들 맞지?,00:07:37,00:07:37,00:07:37
설명,[버튼 조작음] [자동차 시동음],00:07:48,00:07:48,00:07:48
설명,[자동차 엔진음],00:07:51,00:07:51,00:07:51
설명,[킬러들이 콜록거린다],00:07:55,00:07:55,00:07:55
킬러1,"네, 우리가 맞습니다",00:08:00,00:08:00,00:08:00
킬러2,우리가 맞습니다,00:08:02,00:08:02,00:08:02
설명,[킬러들이 콜록거린다],00:08:03,00:08:03,00:08:03
설명,[버튼 조작음] [긴장되는 음악],00:08:05,00:08:05,00:08:05
차영,두 번째,00:08:08,00:08:08,00:08:08
차영,길종문 원장과 검찰 수사관들도,00:08:10,00:08:10,00:08:10
차영,너희들이 죽인 거지?,00:08:13,00:08:13,00:08:13
킬러2,에이씨,00:08:15,00:08:15,00:08:15
설명,[킬러2의 한숨],00:08:17,00:08:17,00:08:17
설명,[버튼 조작음],00:08:22,00:08:22,00:08:22
설명,[자동차 엔진음],00:08:23,00:08:23,00:08:23
킬러2,맞아요,00:08:27,00:08:27,00:08:27
킬러1,"우리가, 우리가 그랬습니다, 우리가!",00:08:27,00:08:27,00:08:27
킬러들,그만!,00:08:30,00:08:30,00:08:30
설명,[킬러들이 콜록거린다] [버튼 조작음],00:08:33,00:08:33,00:08:33
차영,가장 중요한 세 번째,00:08:36,00:08:36,00:08:36
차영,번개탄 피우고 자살한 네 분,00:08:40,00:08:40,00:08:40
설명,[의미심장한 음악],00:08:43,00:08:43,00:08:43
차영,너희들이 그런 거지?,00:08:44,00:08:44,00:08:44
설명,[킬러1의 한숨],00:08:47,00:08:47,00:08:47
설명,[킬러2의 한숨],00:08:51,00:08:51,00:08:51
킬러2,"예, 예!",00:08:52,00:08:52,00:08:52
킬러3,저희가 죽였어요,00:08:52,00:08:52,00:08:52
킬러2,그 사람들도 우리가 죽였습니다,00:08:55,00:08:55,00:08:55
킬러2,"그, 그만",00:08:57,00:08:57,00:08:57
킬러2,"제발 그만, 그만! [킬러들이 콜록거린다]",00:08:59,00:08:59,00:08:59
설명,[버튼 조작음] [킬러들의 괴로운 신음],00:09:01,00:09:01,00:09:01
설명,[자동차 엔진음],00:09:03,00:09:03,00:09:03
설명,[버튼 조작음],00:09:05,00:09:05,00:09:05
킬러들,그만!,00:09:08,00:09:08,00:09:08
킬러들,그만!,00:09:10,00:09:10,00:09:10
설명,[킬러들이 콜록거린다],00:09:13,00:09:13,00:09:13
킬러들,이제 좀 느껴져?,00:09:17,00:09:17,00:09:17
킬러들,차 안에서 돌아가신 분들의 고통이?,00:09:21,00:09:21,00:09:21
킬러들,저희는 시키는 대로 했을 뿐입니다,00:09:23,00:09:23,00:09:23
킬러들,장한석 회장이 시키는 대로요!,00:09:26,00:09:26,00:09:26
설명,[킬러들이 콜록거린다],00:09:29,00:09:29,00:09:29
설명,[버튼 조작음],00:09:32,00:09:32,00:09:32
설명,[킬러들이 콜록거린다],00:09:34,00:09:34,00:09:34
킬러들,장한석,00:09:48,00:09:48,00:09:48
킬러들,어디 있어?,00:09:50,00:09:50,00:09:50
킬러1,한국에 있다는 것 말고 모릅니다,00:09:51,00:09:51,00:09:51
킬러1,저희는 얼굴 본 적도 없습니다,00:09:53,00:09:53,00:09:53
킬러1,한국에 있는 건 확실해?,00:09:55,00:09:55,00:09:55
킬러1,"예, 저희 통화로만 지시를 받습니다",00:09:57,00:09:57,00:09:57
설명,[휴대전화 진동음],00:09:59,00:09:59,00:09:59
킬러1,통화할 때 변조가 돼서 목소리만 들리고요,00:10:00,00:10:00,00:10:00
킬러1,예,00:10:03,00:10:03,00:10:03
준우,[변조된 목소리로] 프라자로 오지 말고 양동굴다리로 가,00:10:04,00:10:04,00:10:04
준우,[긴장되는 음악] 네 명 납치했던 곳으로,00:10:06,00:10:06,00:10:06
킬러1,"예, 알겠습니다",00:10:08,00:10:08,00:10:08
킬러1,거짓말하지 마,00:10:09,00:10:09,00:10:09
킬러1,장한석 어디에 있는지 알잖아,00:10:11,00:10:11,00:10:11
킬러1,"아니, 정말 모릅니다",00:10:13,00:10:13,00:10:13
킬러2,"아, 진짜 모른다고요",00:10:14,00:10:14,00:10:14
킬러2,여기까지인 것 같네요,00:10:19,00:10:19,00:10:19
킬러2,그럼 이젠 쓸모없으니,00:10:29,00:10:29,00:10:29
킬러2,다 없애 버려야 하나?,00:10:33,00:10:33,00:10:33
킬러들,[분위기가 고조되는 음악] 살려 주십시오!,00:10:35,00:10:35,00:10:35
킬러들,살려 주세요,00:10:37,00:10:37,00:10:37
차영,너희는 두당 열 번씩 죽어도 모자란 새끼들이야,00:10:39,00:10:39,00:10:39
차영,보통 인간은 뭔가를 모면하고 나면 반성하기 싫어져,00:10:43,00:10:43,00:10:43
차영,특히 너희 같은 인간들에겐 반성이란 감정은 없거든,00:10:50,00:10:50,00:10:50
킬러1,차라리 경찰에 넘겨 주세요!,00:10:54,00:10:54,00:10:54
킬러1,법의 심판을 받겠습니다,00:10:56,00:10:56,00:10:56
킬러1,법의 심판?,00:10:59,00:10:59,00:10:59
킬러1,누구 좋으라고?,00:11:03,00:11:03,00:11:03
킬러1,가죠,00:11:05,00:11:05,00:11:05
설명,[버튼 조작음] [놀란 신음],00:11:09,00:11:09,00:11:09
킬러3,문 열어 주세요!,00:11:13,00:11:13,00:11:13
설명,[킬러들이 소리친다],00:11:14,00:11:14,00:11:14
설명,[킬러들이 콜록거린다],00:11:18,00:11:18,00:11:18
킬러3,살려 주세요!,00:11:23,00:11:23,00:11:23
설명,[휴대전화 벨 소리],00:11:29,00:11:29,00:11:29
빈센조,"예, 조 사장님",00:11:30,00:11:30,00:11:30
설명,[의미심장한 음악],00:11:32,00:11:32,00:11:32
빈센조,"예, 보내 드린 번호 위치 추적만 해 주시면 됩니다",00:11:35,00:11:35,00:11:35
빈센조,예,00:11:40,00:11:40,00:11:40
빈센조,우리를 돕고 있지만,00:11:46,00:11:46,00:11:46
빈센조,볼 때마다 화가 나요,00:11:49,00:11:49,00:11:49
빈센조,"아, 두 사람이요?",00:11:52,00:11:52,00:11:52
빈센조,두 사람만 보면,00:11:54,00:11:54,00:11:54
빈센조,그날 아버지 사고가 생각이 나서요,00:11:57,00:11:57,00:11:57
빈센조,이해해요,00:12:00,00:12:00,00:12:00
빈센조,아버지를 죽게 만든 사람들인데 두고만 봐야 하니까요,00:12:02,00:12:02,00:12:02
빈센조,저 두 사람 잡은 날 내가 한 얘기 기억나죠?,00:12:07,00:12:07,00:12:07
빈센조,적과 싸울 땐,00:12:10,00:12:10,00:12:10
빈센조,적이 조련한 사냥개를 역이용하는 게 효과적이라고요,00:12:12,00:12:12,00:12:12
빈센조,그 말을 받아들여서,00:12:15,00:12:15,00:12:15
빈센조,여기까지 온 거죠,00:12:17,00:12:17,00:12:17
빈센조,사냥개들이 쓸모없어지게 되면,00:12:19,00:12:19,00:12:19
빈센조,변호사님이 직접 사자 우리에 던지게 만들어 줄게요,00:12:21,00:12:21,00:12:21
빈센조,조금만 기다려요,00:12:24,00:12:24,00:12:24
빈센조,싸움은 어디서 그렇게 배웠어요?,00:12:30,00:12:30,00:12:30
빈센조,어릴 때부터 격투 개인 교습을 받았어요,00:12:33,00:12:33,00:12:33
빈센조,전직 GIS가 선생님이었죠,00:12:36,00:12:36,00:12:36
빈센조,GIS?,00:12:39,00:12:39,00:12:39
빈센조,이탈리아 특수 부대요,00:12:41,00:12:41,00:12:41
차영,[웃으며] 아,00:12:42,00:12:42,00:12:42
차영,어쩐지 폼이 좀 멋있다 생각했어요,00:12:43,00:12:43,00:12:43
설명,[함께 웃는다],00:12:46,00:12:46,00:12:46
차영,정말 죽어라 배웠어요,00:12:50,00:12:50,00:12:50
빈센조,힘없는 동양인 소년이,00:12:53,00:12:53,00:12:53
빈센조,덩치 큰 인종주의자 백인들 사이에서 자신을 지킬 수 있는 방법은,00:12:54,00:12:54,00:12:54
빈센조,무력밖에 없었으니까요,00:12:59,00:12:59,00:12:59
빈센조,[의미심장한 음악] 새 킬러들은 어떻게 할 생각이에요?,00:13:05,00:13:05,00:13:05
빈센조,재활용하기 싫은 사냥개들이라 관용을 베풀려고요,00:13:09,00:13:09,00:13:09
빈센조,오늘의 관용은,00:13:30,00:13:30,00:13:30
빈센조,지은 죄보다 덜 고통스럽게,00:13:33,00:13:33,00:13:33
빈센조,죗값을 치르게 해 주는 거예요,00:13:38,00:13:38,00:13:38
사람들,[흥겨운 음악이 흘러나온다] 짠!,00:13:42,00:13:42,00:13:42
설명,[사람들이 소란스럽다],00:13:44,00:13:44,00:13:44
홍식,"그만혀, 그만혀",00:13:48,00:13:48,00:13:48
주성,진짜예요?,00:13:49,00:13:49,00:13:49
주성,세탁소 사장님이 가위 하나로 용역들을 한 방에?,00:13:51,00:13:51,00:13:51
미리,"어, 보세요",00:13:54,00:13:54,00:13:54
주성,음,00:13:54,00:13:54,00:13:54
미리,가위로 그냥 막 콕콕콕콕,00:13:56,00:13:56,00:13:56
설명,[미리의 기합] [사람들의 탄성],00:13:58,00:13:58,00:13:58
홍식,아휴 [희수의 들뜬 신음],00:14:00,00:14:00,00:14:00
희수,처음에 우리 세탁소 사장님 봤을 때,00:14:02,00:14:02,00:14:02
희수,뭔가 기가 확 느껴졌다 했다니까 [연진이 호응한다],00:14:04,00:14:04,00:14:04
희수,"[홍식의 멋쩍은 웃음] 아유, 더워",00:14:07,00:14:07,00:14:07
연진,"아니, 어디서 조직 생활 하시다 오신 거예요?",00:14:08,00:14:08,00:14:08
홍식,"아이고, 아니여, 조직은 무슨, 아휴",00:14:10,00:14:10,00:14:10
홍식,"그냥 저기, 뭐, 내 고향 충주에서는",00:14:12,00:14:12,00:14:12
홍식,"'번개 가위다', 뭐, 그렇게 불렸어",00:14:15,00:14:15,00:14:15
설명,[사람들의 탄성],00:14:17,00:14:17,00:14:17
홍식,너무 빨라서 번개 가위라고 한 거군요?,00:14:18,00:14:18,00:14:18
적하,[웃음] '삽교천 번개 목탁'이라고,00:14:21,00:14:21,00:14:21
적하,목탁 빨리 치시는 스님도 계십니다,00:14:23,00:14:23,00:14:23
설명,[사람들의 웃음],00:14:25,00:14:25,00:14:25
석도,"아휴, 다행인 줄 알아",00:14:27,00:14:27,00:14:27
석도,아까 온 용역들이 얼마나 무서운 놈들인 줄 알아?,00:14:29,00:14:29,00:14:29
래리 강,"언제 또 들어와 있었대, 어?",00:14:32,00:14:32,00:14:32
수남,손목의 구르카 검 문신,00:14:33,00:14:33,00:14:33
수남,조심들 해야 돼요,00:14:36,00:14:36,00:14:36
수남,걔네들 재개발 현장 다니면서,00:14:37,00:14:37,00:14:37
수남,말 안 듣는 사람들 그냥,00:14:39,00:14:39,00:14:39
수남,죄다,00:14:41,00:14:41,00:14:41
수남,담가 버리는 인간들이니까,00:14:42,00:14:42,00:14:42
수남,오밤중에 그냥 들어와서 막 패고 죽인대요,00:14:44,00:14:44,00:14:44
석도,"어휴, 그나저나",00:14:47,00:14:47,00:14:47
석도,저기 우리 자칭 무도인께서는 언제 뭔가 좀 보여 주려나?,00:14:49,00:14:49,00:14:49
석도,다소 실망스러움의 연속이야,00:14:52,00:14:52,00:14:52
토토,"그, 하긴, 그",00:14:54,00:14:54,00:14:54
토토,"우리 그, 전당포 사장님은 그, 뭔가 결정적인 한 방이",00:14:55,00:14:55,00:14:55
토토,"응, 없는 것 같아",00:14:59,00:14:59,00:14:59
설명,[연진의 웃음],00:15:00,00:15:00,00:15:00
연진,"아유, 맞아요",00:15:01,00:15:01,00:15:01
연진,"그, 동네 헐랭이들 정도는 혼내 주는데",00:15:02,00:15:02,00:15:02
연진,"딱히 뭐, 한 방은 없어요",00:15:04,00:15:04,00:15:04
설명,[사람들의 웃음],00:15:05,00:15:05,00:15:05
토토,"아이, 뭐, 그나저나, 씁",00:15:07,00:15:07,00:15:07
토토,이제 우리 세탁소 사장님께서,00:15:08,00:15:08,00:15:08
토토,"이, 싸움으로는 이, 프라자 서열 순위 1위시네, 응?",00:15:10,00:15:10,00:15:10
토토,"[홍식의 멋쩍은 신음] 그, 빈센조 변호사가 2등",00:15:14,00:15:14,00:15:14
기석,"아니요, 아니요, 아니요, 아니요",00:15:17,00:15:17,00:15:17
기석,그래도 빈센조 변호사님이 절도가 좀 있으신 것 같은데요,00:15:18,00:15:18,00:15:18
기석,"견자단처럼, 치 [흥미로운 음악]",00:15:22,00:15:22,00:15:22
홍식,내 입으로 이런 말 하기에는 좀 그런디,00:15:23,00:15:23,00:15:23
홍식,빈센 조까사노 변호사의 동작은,00:15:25,00:15:25,00:15:25
홍식,"자잘혀, 주성치처럼",00:15:28,00:15:28,00:15:28
철욱,아닌데,00:15:29,00:15:29,00:15:29
철욱,자잘하지 않은데,00:15:31,00:15:31,00:15:31
철욱,지옥에서 온 빈센조 까사노,00:15:33,00:15:33,00:15:33
설명,[철욱의 웃음] [잔을 탁 부딪는다],00:15:37,00:15:37,00:15:37
설명,[사람들이 저마다 말한다],00:15:38,00:15:38,00:15:38
설명,[잔잔한 음악],00:15:41,00:15:41,00:15:41
차영,참 이상하죠,00:15:44,00:15:44,00:15:44
차영,몇 시간 전에 상상치 못한 엄청난 일을 저질렀는데,00:15:45,00:15:45,00:15:45
차영,이렇게 술이 잘 넘어가는 게요,00:15:49,00:15:49,00:15:49
빈센조,변호사님은 딱 마피아 체질이네요,00:15:51,00:15:51,00:15:51
차영,우리 딱 2시까지만 마시고 쫑 하죠,00:15:55,00:15:55,00:15:55
빈센조,"네, 딱 2시까지만입니다",00:15:57,00:15:57,00:15:57
차영,어? 3시다,00:16:04,00:16:04,00:16:04
차영,쫑?,00:16:11,00:16:11,00:16:11
빈센조,아이,00:16:14,00:16:14,00:16:14
빈센조,"4시, 4시까지만 마십시다",00:16:15,00:16:15,00:16:15
빈센조,안주도 많이 남았고,00:16:19,00:16:19,00:16:19
빈센조,예,00:16:21,00:16:21,00:16:21
빈센조,안주를 버릴 순 없죠,00:16:25,00:16:25,00:16:25
설명,[차영의 웃음],00:16:27,00:16:27,00:16:27
설명,[차영의 한숨],00:16:41,00:16:41,00:16:41
설명,[개운한 신음],00:16:48,00:16:48,00:16:48
빈센조,막걸리,00:16:51,00:16:51,00:16:51
빈센조,"이게 블랙홀이야, 이게",00:16:53,00:16:53,00:16:53
차영,마시면 수렁으로 빠져,00:16:55,00:16:55,00:16:55
설명,[픽 웃는다],00:16:58,00:16:58,00:16:58
차영,있잖아요,00:17:04,00:17:04,00:17:04
차영,아까 굴다리에서 미안했어요,00:17:09,00:17:09,00:17:09
차영,갑자기 확 안아서요,00:17:16,00:17:16,00:17:16
차영,당황스러웠죠?,00:17:19,00:17:19,00:17:19
차영,뭐가 미안해요,00:17:24,00:17:24,00:17:24
차영,걱정되면 그럴 수도 있죠,00:17:26,00:17:26,00:17:26
차영,근데,00:17:30,00:17:30,00:17:30
설명,[숨을 들이켠다],00:17:32,00:17:32,00:17:32
차영,안고 나서 뭔가 좀,00:17:33,00:17:33,00:17:33
차영,"쯧, 애매해졌어요",00:17:37,00:17:37,00:17:37
차영,음,00:17:40,00:17:40,00:17:40
차영,막 가슴이,00:17:42,00:17:42,00:17:42
차영,두근두근 두근두근,00:17:44,00:17:44,00:17:44
차영,콩닥콩닥 콩닥콩닥,00:17:46,00:17:46,00:17:46
차영,막 이러더라고,00:17:47,00:17:47,00:17:47
차영,"씁, 이게",00:17:48,00:17:48,00:17:48
차영,위급한 상황 때문에 이러는 건지,00:17:52,00:17:52,00:17:52
차영,아니면은,00:17:55,00:17:55,00:17:55
차영,변호사님 때문에 설레서 그러는 건지,00:17:56,00:17:56,00:17:56
설명,[차영이 숨을 들이켠다],00:18:04,00:18:04,00:18:04
차영,이게 테스트가 좀 필요해,00:18:07,00:18:07,00:18:07
빈센조,"아이, 거기 조심, 조심해요",00:18:16,00:18:16,00:18:16
차영,"음, 저 안 취했어요",00:18:19,00:18:19,00:18:19
차영,일어나 봐요,00:18:27,00:18:27,00:18:27
차영,예?,00:18:29,00:18:29,00:18:29
차영,일어나,00:18:31,00:18:31,00:18:31
빈센조,왜요?,00:18:31,00:18:31,00:18:31
차영,씁!,00:18:33,00:18:33,00:18:33
차영,예,00:18:33,00:18:33,00:18:33
설명,[잔을 탁 내려놓는다],00:18:34,00:18:34,00:18:34
설명,[빈센조의 헛기침],00:18:36,00:18:36,00:18:36
차영,내가 딱 10초 동안만 안고 있을 거예요,00:18:40,00:18:40,00:18:40
차영,일종의 설렘 테스트랄까?,00:18:44,00:18:44,00:18:44
차영,음,00:18:48,00:18:48,00:18:48
차영,가만히 있어요,00:18:49,00:18:49,00:18:49
빈센조,"예, 가만히 있을게요",00:18:51,00:18:51,00:18:51
빈센조,딱 가만히 있어!,00:18:53,00:18:53,00:18:53
빈센조,네,00:18:54,00:18:54,00:18:54
설명,[픽 웃는다],00:18:59,00:18:59,00:18:59
설명,[부드러운 음악],00:19:03,00:19:03,00:19:03
설명,[살짝 웃는다],00:19:23,00:19:23,00:19:23
설명,[의아한 숨소리],00:19:25,00:19:25,00:19:25
설명,[차영의 힘주는 신음],00:19:44,00:19:44,00:19:44
빈센조,아…,00:20:08,00:20:08,00:20:08
빈센조,아니네,00:20:10,00:20:10,00:20:10
빈센조,아까는 위급한 상황 때문이었네,00:20:13,00:20:13,00:20:13
설명,[차영의 한숨],00:20:17,00:20:17,00:20:17
차영,아휴,00:20:20,00:20:20,00:20:20
차영,"아, 목도 많이 마르고 [잔잔한 음악]",00:20:23,00:20:23,00:20:23
설명,[헛기침],00:20:27,00:20:27,00:20:27
설명,[한숨],00:20:30,00:20:30,00:20:30
차영,"쯧, 변호사님",00:20:31,00:20:31,00:20:31
차영,"그, 창고에 막걸리가 많거든요",00:20:32,00:20:32,00:20:32
차영,좀 갖다주시면 고맙겠어요,00:20:35,00:20:35,00:20:35
설명,[살짝 웃는다],00:20:40,00:20:40,00:20:40
설명,[심전도계 비프음],00:20:43,00:20:43,00:20:43
설명,[문이 드르륵 열린다],00:20:50,00:20:50,00:20:50
설명,[반가운 숨소리],00:21:08,00:21:08,00:21:08
경자,오셨어요?,00:21:09,00:21:09,00:21:09
빈센조,잘 계셨어요?,00:21:12,00:21:12,00:21:12
빈센조,"예, 잘 있었어요",00:21:14,00:21:14,00:21:14
빈센조,근데 많이 피곤해 보이시네요?,00:21:17,00:21:17,00:21:17
빈센조,"아, 일이 좀 많아서요",00:21:20,00:21:20,00:21:20
경자,쉬엄쉬엄하세요,00:21:22,00:21:22,00:21:22
경자,그 잘생긴 얼굴 까칠해지시면 안 돼요,00:21:25,00:21:25,00:21:25
빈센조,식사랑 약은 잘 드시고 계신 거죠?,00:21:35,00:21:35,00:21:35
빈센조,그럼요,00:21:38,00:21:38,00:21:38
빈센조,변호사님한테 혼나지 않으려고요,00:21:40,00:21:40,00:21:40
설명,[멋쩍은 웃음],00:21:44,00:21:44,00:21:44
빈센조,예전에 의사가 그러던데,00:21:49,00:21:49,00:21:49
빈센조,28년 전에도,00:21:52,00:21:52,00:21:52
빈센조,폐암에 걸렸다 나으셨다면서요?,00:21:53,00:21:53,00:21:53
설명,[잔잔한 음악],00:21:55,00:21:55,00:21:55
경자,예,00:21:57,00:21:57,00:21:57
경자,몸뚱이 하나 있는 게,00:21:59,00:21:59,00:21:59
경자,변변치 못해서요,00:22:02,00:22:02,00:22:02
경자,그때도 가족이,00:22:06,00:22:06,00:22:06
경자,없으셨어요?,00:22:08,00:22:08,00:22:08
경자,있었죠,00:22:12,00:22:12,00:22:12
경자,아들,00:22:14,00:22:14,00:22:14
경자,[한숨 쉬며] 근데,00:22:18,00:22:18,00:22:18
경자,제가 죽을 날 받아 놔서 보낼 수밖에 없었어요,00:22:21,00:22:21,00:22:21
경자,어디로요?,00:22:26,00:22:26,00:22:26
