actor,script,start_time,end_time,duration
승혁,어디 있어?,00:04:52,00:04:52,00:04:52
정 검사,동영상을 차치하고라도,00:04:53,00:04:53,00:04:53
정 검사,비전 기획 팀이 빼돌리려던 자료로도 충분합니다,00:04:55,00:04:55,00:04:55
한서,저게 뭔데?,00:05:04,00:05:04,00:05:04
한서,그건 그렇고,00:05:07,00:05:07,00:05:07
명희,우리 노조 위원장 유가족 법률 대리인께서,00:05:10,00:05:10,00:05:10
명희,증거를 뭘로 가져오셨을까?,00:05:15,00:05:15,00:05:15
명희,증거가 있긴 해요?,00:05:18,00:05:18,00:05:18
승혁,있어요?,00:05:21,00:05:21,00:05:21
설명,[의미심장한 음악],00:05:27,00:05:27,00:05:27
승혁,노조 위원장을 음주 운전으로 사망하게 한,00:05:29,00:05:29,00:05:29
승혁,피의자의 진술입니다,00:05:32,00:05:32,00:05:32
설명,[버튼 조작음],00:05:38,00:05:38,00:05:38
차영,진실을 말해 봐요,00:05:41,00:05:41,00:05:41
피의자,술을 먹고 그 노조 위원장을 차로 치면은,00:05:46,00:05:46,00:05:46
피의자,2억을 주고 과실 치사로 금방 나올 수 있게 해 준다고 했습니다,00:05:51,00:05:51,00:05:51
피의자,누가요?,00:05:55,00:05:55,00:05:55
피의자,우상의 서성완 변호사가요,00:05:57,00:05:57,00:05:57
차영,이렇게 우리한테 말하는 이유가 뭐죠?,00:06:01,00:06:01,00:06:01
피의자,제가 예전 사건을 들은 적이 있습니다,00:06:04,00:06:04,00:06:04
피의자,우상과 형량을 딜하는 조건으로,00:06:07,00:06:07,00:06:07
피의자,어느 변호사를 차로 치어 죽인 사람이 있었는데,00:06:09,00:06:09,00:06:09
피의자,교도소 안에서 죽었다고요,00:06:13,00:06:13,00:06:13
피의자,전 그렇게 개죽음당하기 싫습니다,00:06:16,00:06:16,00:06:16
설명,[버튼 조작음],00:06:20,00:06:20,00:06:20
차영,"어휴, 어휴, 어떡하냐, 우리 서 변",00:06:21,00:06:21,00:06:21
차영,엊그제 롬비르게니 들어갔잖아요,00:06:24,00:06:24,00:06:24
정 검사,여기 네 분은 노조 와해 혐의 말고도,00:06:27,00:06:27,00:06:27
정 검사,살인 교사로 추가 입건 될 겁니다,00:06:30,00:06:30,00:06:30
승혁,"네? 왜, 저, 저도요?",00:06:33,00:06:33,00:06:33
한서,"그, 살, 살인, 내…",00:06:33,00:06:33,00:06:33
한서,서성완 변호사가 했다잖아요,00:06:35,00:06:35,00:06:35
한서,마음대로 하세요,00:06:38,00:06:38,00:06:38
명희,"우린 뭐, 할 말이 없습니다",00:06:40,00:06:40,00:06:40
명희,보통 침묵은 금이지만,00:06:42,00:06:42,00:06:42
빈센조,악인의 침묵은 죄악의 창고죠,00:06:45,00:06:45,00:06:45
한서,"아나, 진짜, 입 다물어 이 마피아 새끼야",00:06:47,00:06:47,00:06:47
승혁,아이씨,00:06:50,00:06:50,00:06:50
차영,"욕하지 마, 인마!",00:06:50,00:06:50,00:06:50
차영,어린놈의 자식이,00:06:52,00:06:52,00:06:52
차영,너 몇 살이야!,00:06:53,00:06:53,00:06:53
한서,나 93년 닭띠다,00:06:54,00:06:54,00:06:54
한서,넌 몇 살인데 나이를 물어봐? [흥미로운 음악],00:06:55,00:06:55,00:06:55
한서,닭띠 앉아! 쯧,00:06:57,00:06:57,00:06:57
한서,어디 감히 뱀띠한테,00:06:59,00:06:59,00:06:59
한서,나도 뱀띠,00:07:00,00:07:00,00:07:00
승혁,아이씨,00:07:01,00:07:01,00:07:01
설명,[헛웃음],00:07:05,00:07:05,00:07:05
설명,[승혁의 한숨],00:07:09,00:07:09,00:07:09
준우,이탈리아 마피아 쓰레기가,00:07:15,00:07:15,00:07:15
준우,정의의 사도인 척하는 거 웃기지 않나?,00:07:20,00:07:20,00:07:20
설명,[웃음],00:07:23,00:07:23,00:07:23
준우,"아, 정의의 사도는 무슨",00:07:26,00:07:26,00:07:26
준우,난 쓰레기 치우는 쓰레기야,00:07:32,00:07:32,00:07:32
설명,[흥미진진한 음악],00:07:34,00:07:34,00:07:34
준우,난 나보다 더 악취 나는 쓰레기가 옆에 있으면,00:07:37,00:07:37,00:07:37
준우,도저히 참지를 못하겠거든,00:07:41,00:07:41,00:07:41
준우,우리 이제 가 봐도 되죠?,00:08:05,00:08:05,00:08:05
빈센조,"가시죠, 변호사님",00:08:09,00:08:09,00:08:09
차영,"그러시죠, 변호사님",00:08:11,00:08:11,00:08:11
승혁,"왜, 왜?",00:08:19,00:08:19,00:08:19
승혁,"[문이 달칵 열린다] 뭐, 왜, 이거 뭐?",00:08:24,00:08:24,00:08:24
승혁,"확, 씨, 저, 이씨",00:08:25,00:08:25,00:08:25
승혁,"왜 웃어, 왜?",00:08:28,00:08:28,00:08:28
설명,[문이 탁 닫힌다],00:08:29,00:08:29,00:08:29
설명,[차영이 픽 웃는다],00:08:37,00:08:37,00:08:37
승혁,저렇게 4명이 한꺼번에 조사받을 줄은,00:08:39,00:08:39,00:08:39
승혁,꿈에도 몰랐겠죠?,00:08:41,00:08:41,00:08:41
승혁,어차피 오늘 밤 안에 나오겠지만,00:08:43,00:08:43,00:08:43
승혁,장한석에겐 기억에 남는 밤이 되겠죠,00:08:46,00:08:46,00:08:46
승혁,일단 여기는 연막탄 잘 터진 것 같아요,00:08:48,00:08:48,00:08:48
빈센조,우리의 목표는 노조 와해 문건이 아니에요,00:08:53,00:08:53,00:08:53
빈센조,[의미심장한 음악] 그럼 뭐가 목표인가요?,00:08:56,00:08:56,00:08:56
빈센조,일단 비전 기획 팀의 데이터를 확보하면,00:08:58,00:08:58,00:08:58
빈센조,노조 와해 문건과 함께,00:08:59,00:08:59,00:08:59
빈센조,장한석 회장의 페이퍼 컴퍼니 관련 증거를 뽑아요,00:09:01,00:09:01,00:09:01
주성,페이퍼 컴퍼니면 정 검사님의 두 번째 타깃이네요?,00:09:05,00:09:05,00:09:05
차영,노조 와해 건은,00:09:09,00:09:09,00:09:09
차영,시선을 돌리게 하는 용도일 뿐이에요,00:09:10,00:09:10,00:09:10
차영,성동격서,00:09:12,00:09:12,00:09:12
기석,역시 콘실리에리,00:09:14,00:09:14,00:09:14
철욱,'성동격서'가 뭐예요?,00:09:18,00:09:18,00:09:18
철욱,"아, 다른 곳에 눈을 돌리게 하고",00:09:20,00:09:20,00:09:20
철욱,아…,00:09:22,00:09:22,00:09:22
기석,"아, 안녕하세요",00:09:22,00:09:22,00:09:22
설명,[기석의 기합] [철욱의 놀란 신음],00:09:24,00:09:24,00:09:24
기석,전혀 다른 곳을 공격한다는 뜻이죠 [긴장되는 음악],00:09:25,00:09:25,00:09:25
설명,[철욱의 탄성],00:09:28,00:09:28,00:09:28
설명,[사람들의 웃음],00:09:29,00:09:29,00:09:29
빈센조,"자, 자",00:09:31,00:09:31,00:09:31
빈센조,아무리 확실한 증거를 확보해도,00:09:32,00:09:32,00:09:32
빈센조,노조 와해 하나로 장한석을 감옥에 넣을 순 없어요,00:09:34,00:09:34,00:09:34
빈센조,분명히 다른 사람들이 총대를 멜 테니까,00:09:38,00:09:38,00:09:38
설명,[수긍하는 신음],00:09:40,00:09:40,00:09:40
빈센조,기소한다고 해도 형량도 얼마 안 될 게 뻔하고요,00:09:41,00:09:41,00:09:41
차영,노조에 대한 우리 목표는,00:09:44,00:09:44,00:09:44
차영,일단 바벨이 노조를,00:09:47,00:09:47,00:09:47
차영,완전히 인정하게 만드는 거예요,00:09:49,00:09:49,00:09:49
차영,이걸 잘 터트리면,00:09:53,00:09:53,00:09:53
차영,장한석 한 방에 보낼 수 있어요,00:09:55,00:09:55,00:09:55
차영,구속에다 천문학적 추징금에다,00:09:58,00:09:58,00:09:58
차영,뭔 말인지는 하나도 모르겠지만,00:10:00,00:10:00,00:10:00
차영,아무튼 한 방인 건 좋습니다,00:10:01,00:10:01,00:10:01
차영,연막 걷히기 전에 빨리 시작하죠,00:10:05,00:10:05,00:10:05
정 검사,왜?,00:10:17,00:10:17,00:10:17
정 검사,일단 대기시켜,00:10:19,00:10:19,00:10:19
정 검사,옆방에 비전 기획 팀장 와 있습니다,00:10:24,00:10:24,00:10:24
정 검사,이따 회장님과 대질할 거예요,00:10:27,00:10:27,00:10:27
정 검사,그리고 우상의 서성완 변호사는 연행 중입니다,00:10:29,00:10:29,00:10:29
설명,[승혁의 난감한 웃음],00:10:33,00:10:33,00:10:33
정 검사,검사님,00:10:37,00:10:37,00:10:37
설명,[한서의 한숨],00:10:42,00:10:42,00:10:42
정 검사,노조 와해 지시 내가 했습니다,00:10:44,00:10:44,00:10:44
한서,"형님은 아무것도, 아무것도 모르십니다",00:10:50,00:10:50,00:10:50
설명,[의미심장한 음악],00:10:54,00:10:54,00:10:54
설명,[헛웃음],00:10:55,00:10:55,00:10:55
설명,[한서의 한숨],00:11:02,00:11:02,00:11:02
한서,"형님, 엊그제 취임하신 분입니다",00:11:03,00:11:03,00:11:03
한서,그전에 제가,00:11:05,00:11:05,00:11:05
한서,다 관리하고,00:11:08,00:11:08,00:11:08
한서,"지시했습니다, 죄송합니다",00:11:12,00:11:12,00:11:12
준우,부회장,00:11:16,00:11:16,00:11:16
준우,흥분을 좀 가라앉히지?,00:11:17,00:11:17,00:11:17
준우,"아니요, 흥분 안 했습니다",00:11:20,00:11:20,00:11:20
준우,저한테 다 물어보십시오,00:11:24,00:11:24,00:11:24
준우,제가 성실하게 답변드리겠습니다,00:11:25,00:11:25,00:11:25
설명,[문이 달칵 열린다],00:11:28,00:11:28,00:11:28
설명,[문이 탁 닫힌다],00:11:33,00:11:33,00:11:33
정 검사,아직 퇴근 안 하셨습니까?,00:11:41,00:11:41,00:11:41
황 지검장,퇴근이고 뭐고 이딴 식으로 수사를 하면 어떡해?,00:11:42,00:11:42,00:11:42
황 지검장,바벨그룹의 내부 사정을 알고 이러는 거야?,00:11:45,00:11:45,00:11:45
정 검사,지검장님,00:11:50,00:11:50,00:11:50
정 검사,지금 수사 관여하시는 겁니까?,00:11:52,00:11:52,00:11:52
황 지검장,관여가 아니라,00:11:54,00:11:54,00:11:54
황 지검장,내가 지금 정 검사한테 정보를 주러 온 거잖아 [의미심장한 음악],00:11:55,00:11:55,00:11:55
황 지검장,장한석 회장의 개혁을 반기지 않는,00:11:59,00:11:59,00:11:59
황 지검장,선대 회장 시절의 적폐 세력이 있어요,00:12:02,00:12:02,00:12:02
황 지검장,그 세력들이 지금 장 회장 몰아내려고 그림을 짠 거라고,00:12:06,00:12:06,00:12:06
황 지검장,딱 보면 몰라? [승혁의 탄성],00:12:10,00:12:10,00:12:10
정 검사,전 금시초문입니다,00:12:11,00:12:11,00:12:11
황 지검장,금시초문?,00:12:12,00:12:12,00:12:12
황 지검장,"아, 이 정도 정보력으로 무슨 수사를 한다 그래?",00:12:14,00:12:14,00:12:14
명희,그렇다면,00:12:16,00:12:16,00:12:16
명희,비전 기획 팀장까지 합류해서 일을 벌였을 가능성이 높습니다,00:12:18,00:12:18,00:12:18
승혁,"[손가락을 딱딱 튀기며] 아하, 그러고 보니까 우리 서 변도",00:12:22,00:12:22,00:12:22
승혁,평소 낮은 인사 고과로,00:12:25,00:12:25,00:12:25
승혁,"회사에 불만을 품고 퇴사한 겁니다, 어",00:12:28,00:12:28,00:12:28
황 지검장,아무튼 이분들 귀가 조치하고 원점부터 다시 수사해,00:12:31,00:12:31,00:12:31
황 지검장,안 됩니다!,00:12:36,00:12:36,00:12:36
정 검사,일단 이 사람들부터 먼저 수사해야 됩니다!,00:12:37,00:12:37,00:12:37
황 지검장,부실 수사로 언론에 도배되고 싶어?,00:12:40,00:12:40,00:12:40
황 지검장,수사 다시 하세요,00:12:42,00:12:42,00:12:42
설명,[정 검사의 한숨],00:12:46,00:12:46,00:12:46
설명,[정 검사의 한숨],00:12:49,00:12:49,00:12:49
황 지검장,다시 꼼꼼하게 해야지 [승혁의 웃음],00:12:51,00:12:51,00:12:51
차영,"사무장님, 뭐 좀 나왔어요?",00:13:08,00:13:08,00:13:08
주성,"예, 페이퍼 컴퍼니로 추정되는 기록이 있습니다",00:13:10,00:13:10,00:13:10
설명,[마우스 클릭음],00:13:15,00:13:15,00:13:15
주성,[의미심장한 음악] '제이슨 펀드 인력 확충 요망' 이렇게요,00:13:16,00:13:16,00:13:16
주성,위치는 몰타에 있고요,00:13:20,00:13:20,00:13:20
차영,컴퍼니 이름이 제이슨?,00:13:22,00:13:22,00:13:22
설명,[비웃음],00:13:24,00:13:24,00:13:24
차영,우상에서 장준우 영어명이 제이슨이었어요,00:13:25,00:13:25,00:13:25
주성,그리고 다른 기록을 보면 [키보드 조작음],00:13:28,00:13:28,00:13:28
주성,[마우스 클릭음] 한국에도 지사가 있는 것 같습니다,00:13:31,00:13:31,00:13:31
주성,'제이슨 펀드 코리아 보안망 구축'이라고 돼 있습니다,00:13:33,00:13:33,00:13:33
차영,보안망 구축이라는 거 보면,00:13:37,00:13:37,00:13:37
차영,한국에서 회계를 관리할 확률이 높네요,00:13:39,00:13:39,00:13:39
차영,[컵을 탁 내려놓으며] 그런데 위치라든가 전화번호라든가,00:13:42,00:13:42,00:13:42
차영,다른 기록은 아무것도 없습니다,00:13:44,00:13:44,00:13:44
설명,[키보드 조작음],00:13:46,00:13:46,00:13:46
설명,[빈센조의 한숨],00:13:47,00:13:47,00:13:47
빈센조,페이퍼 컴퍼니에 대해서 잘 아는 사람 하나 있으면 좋을 텐데,00:13:48,00:13:48,00:13:48
주성,"저기, 변호사님",00:13:51,00:13:51,00:13:51
주성,예,00:13:54,00:13:54,00:13:54
주성,내키진 않지만,00:13:55,00:13:55,00:13:55
주성,전문가한테 물어보면 어떻겠습니까?,00:13:57,00:13:57,00:13:57
주성,전문가요?,00:14:01,00:14:01,00:14:01
주성,굿 [흥미로운 음악],00:14:03,00:14:03,00:14:03
주성,"아주 잘 찾아오셨네, 예?",00:14:04,00:14:04,00:14:04
주성,돈 빼돌리고 탈세하고 이게 내 전문이거든,00:14:07,00:14:07,00:14:07
설명,[빈센조의 비웃음],00:14:10,00:14:10,00:14:10
주성,구멍가게 하던 주제에 뭘 그렇게 잘 안다고,00:14:11,00:14:11,00:14:11
수남,우리 사장님,00:14:15,00:14:15,00:14:15
수남,"이, 돈으로 나쁜 짓 해 처먹는 건 국내 톱입니다",00:14:17,00:14:17,00:14:17
수남,원 톱!,00:14:20,00:14:20,00:14:20
석도,[한숨 쉬며] 야,00:14:21,00:14:21,00:14:21
석도,"넌 칭찬을 좀 애매하게 하지 마, 어?",00:14:22,00:14:22,00:14:22
석도,사람이 기분 좋다가 말잖아,00:14:25,00:14:25,00:14:25
석도,구멍가게라도 원리는 다 똑같아,00:14:29,00:14:29,00:14:29
석도,대기업도 똑같고,00:14:31,00:14:31,00:14:31
미쓰 양,저 역시 돈세탁 전문 경리예요,00:14:33,00:14:33,00:14:33
미쓰 양,분식 회계는 덤이고요,00:14:36,00:14:36,00:14:36
설명,[익살스러운 효과음],00:14:38,00:14:38,00:14:38
설명,[수긍하는 신음],00:14:39,00:14:39,00:14:39
미쓰 양,그럼 조만간 지푸라기에 와서 브리핑해 봐,00:14:43,00:14:43,00:14:43
미쓰 양,"도움이 되는지 안 되는지 판별해 보게, 응?",00:14:47,00:14:47,00:14:47
석도,"아니, 근데",00:14:51,00:14:51,00:14:51
석도,내가 왜 도와줘야 되는데?,00:14:54,00:14:54,00:14:54
석도,당신도 바벨이 원수 아닌가?,00:14:56,00:14:56,00:14:56
빈센조,얼마 전에 냉동 창고에서 죽을 뻔했잖아,00:14:58,00:14:58,00:14:58
석도,"아, 아픈 기억, 아, 미치겠네 [차분한 음악]",00:15:01,00:15:01,00:15:01
석도,"아, 맞아, 아, 거기서",00:15:04,00:15:04,00:15:04
석도,"아, 내가 왜 그걸 잊고 있었지? 지금",00:15:06,00:15:06,00:15:06
수남,"그, 그때만 생각하면",00:15:07,00:15:07,00:15:07
수남,"발가락 동상 걸리고, 씨 [수남이 흐느낀다]",00:15:09,00:15:09,00:15:09
설명,[미쓰 양이 책상을 탁 친다],00:15:12,00:15:12,00:15:12
미쓰 양,"사장님, 우리 복수해요",00:15:13,00:15:13,00:15:13
수남,복수,00:15:15,00:15:15,00:15:15
석도,"하, 전 재산 다 뺏기고",00:15:17,00:15:17,00:15:17
석도,내가 지금 여기서 뭐 하고 있는 거지?,00:15:19,00:15:19,00:15:19
석도,"바벨, 이 나쁜 새끼들, 진짜",00:15:23,00:15:23,00:15:23
설명,[문이 달칵 열린다],00:15:28,00:15:28,00:15:28
명희,"[한서의 탄성] 아유, 고생하셨습니다",00:15:30,00:15:30,00:15:30
한서,"아이, 새끼들, 거, 씨 [승혁의 웃음]",00:15:32,00:15:32,00:15:32
설명,[한서의 한숨] [준우의 힘주는 신음],00:15:34,00:15:34,00:15:34
설명,[승혁의 음미하는 신음],00:15:36,00:15:36,00:15:36
설명,[승혁의 탄성],00:15:37,00:15:37,00:15:37
명희,지검장이 나름대로 아주 탄탄한 스토리를 짜 준 것 같습니다,00:15:38,00:15:38,00:15:38
명희,역시 돈값 제대로 하네,00:15:42,00:15:42,00:15:42
설명,[살짝 웃는다],00:15:43,00:15:43,00:15:43
준우,"어이, 동생",00:15:45,00:15:45,00:15:45
한서,"예, 형님",00:15:47,00:15:47,00:15:47
준우,호의는 고마운데,00:15:48,00:15:48,00:15:48
준우,그렇게 가벼운 죄로 뒤집어쓰면 안 되지 [의미심장한 음악],00:15:50,00:15:50,00:15:50
준우,"나중에 페이퍼 컴퍼니, 탈세 불법 주식 취득",00:15:53,00:15:53,00:15:53
준우,이런 걸 뒤집어써 줘야,00:15:57,00:15:57,00:15:57
준우,정말 형을 위한 거야,00:16:00,00:16:00,00:16:00
준우,"아이, 당연하죠, 형님",00:16:01,00:16:01,00:16:01
설명,[한서의 웃음],00:16:03,00:16:03,00:16:03
한서,"아까는 제가 마음이 급해 가지고, 예",00:16:05,00:16:05,00:16:05
한서,"걱정하지 마십시오, 저는",00:16:08,00:16:08,00:16:08
설명,[웃음],00:16:09,00:16:09,00:16:09
한서,"뭐든 상관없습니다, 예",00:16:12,00:16:12,00:16:12
설명,[승혁의 웃음],00:16:14,00:16:14,00:16:14
승혁,"[한서의 웃음] 아이참, 우애가 참 좋으셔",00:16:15,00:16:15,00:16:15
승혁,"야, 이게 와인이 좋네요",00:16:18,00:16:18,00:16:18
설명,[엘리베이터 알림음],00:16:21,00:16:21,00:16:21
승혁,"아니, 먼저 좀 말씀을 해 주셔야…",00:16:24,00:16:24,00:16:24
설명,[한서의 한숨],00:16:38,00:16:38,00:16:38
승혁,"아깐 정말 저도 철렁했습니다, 응?",00:16:39,00:16:39,00:16:39
승혁,"아니, 저한테 언질도 없이, 좀 그러시면 어떡합니까?",00:16:43,00:16:43,00:16:43
승혁,"갑자기, 그게",00:16:45,00:16:45,00:16:45
승혁,더 싸게 먹힐 것 같았어,00:16:50,00:16:50,00:16:50
승혁,"아니, 그걸 눈치 못 챌 장한석 회장이 아니잖아요",00:16:52,00:16:52,00:16:52
승혁,"아이참, 답답해, 진짜",00:16:56,00:16:56,00:16:56
한서,다음 기소 건,00:16:58,00:16:58,00:16:58
한서,"탈세, 불법 주식 취득, 이런 거 너무…",00:17:00,00:17:00,00:17:00
한서,너무 세잖아,00:17:04,00:17:04,00:17:04
한서,"뭐, 그렇죠, 맞습니다",00:17:05,00:17:05,00:17:05
한서,"이, 정 검사가 가지고 있는 증거라 봤자 별거 없겠지만",00:17:08,00:17:08,00:17:08
한서,빈센조가 또,00:17:11,00:17:11,00:17:11
승혁,꼼수 부려 가지고 증거 확보하면은 [의미심장한 음악],00:17:12,00:17:12,00:17:12
승혁,이게…,00:17:14,00:17:14,00:17:14
승혁,한 대표,00:17:14,00:17:14,00:17:14
승혁,응?,00:17:16,00:17:16,00:17:16
승혁,급하게 해 줘야 될 일이 하나 있어요,00:17:18,00:17:18,00:17:18
승혁,응,00:17:20,00:17:20,00:17:20
승혁,"아, 예, 말씀하십시오",00:17:21,00:17:21,00:17:21
한서,"자리 한번 만듭시다, 빈센조랑",00:17:25,00:17:25,00:17:25
한서,빈센조랑?,00:17:27,00:17:27,00:17:27
한서,어,00:17:28,00:17:28,00:17:28
한서,되도록 빨리,00:17:31,00:17:31,00:17:31
TV 속 앵커,한 검사의 허술한 수사가 [TV에서 흥미로운 음악이 흘러나온다],00:17:34,00:17:34,00:17:34
TV 속 앵커,바벨그룹 장한석 회장을,00:17:36,00:17:36,00:17:36
TV 속 앵커,노조 와해 공작의 범인으로 만들 뻔했습니다,00:17:39,00:17:39,00:17:39
TV 속 앵커,하지만 진실은 허술함보다 강했습니다,00:17:43,00:17:43,00:17:43
TV 속 앵커,결국 이 사건은 장한석 회장의 반대파였던,00:17:46,00:17:46,00:17:46
