actor,script,start_time,end_time,duration
빈센조,쉬어요,00:08:49,00:08:49,00:08:49
설명,[밝은 음악],00:09:10,00:09:10,00:09:10
홍식,어둠은 빛을 이길 수 없는 벱이여,00:09:15,00:09:15,00:09:15
홍식,아직 우리에겐 13명의 상인이 남아 있어,00:09:20,00:09:20,00:09:20
홍식,[경쾌한 음악] 한 번만 더 쳐들어와 봐,00:09:23,00:09:23,00:09:23
홍식,이 다리미가 용서하지 않을 것이여,00:09:24,00:09:24,00:09:24
홍식,[낮은 목소리로] 요리사만큼 인간을 위한 직업은 없습니다,00:09:30,00:09:30,00:09:30
토토,저는 오직,00:09:35,00:09:35,00:09:35
토토,세상과 인간을 위한,00:09:36,00:09:36,00:09:36
토토,빛과 소금이 되기 위해 [익살스러운 효과음],00:09:38,00:09:38,00:09:38
토토,"아이, 감독님",00:09:40,00:09:40,00:09:40
토토,"쪼, 쪼끔만 더 뒤에서",00:09:41,00:09:41,00:09:41
토토,[흥미로운 음악] 응? 너무 가깝잖아,00:09:42,00:09:42,00:09:42
토토,얼굴 좀 작게 나와야 되는데,00:09:44,00:09:44,00:09:44
토토,"아이, 아시면서 [익살스러운 효과음]",00:09:45,00:09:45,00:09:45
토토,"요거, 요거 편집하고 다시 하시죠",00:09:46,00:09:46,00:09:46
토토,"[경쾌한 음악] 자, 그럼 마지막으로 스님들을 만나 보겠습니다",00:09:48,00:09:48,00:09:48
설명,[적하의 기합],00:09:59,00:09:59,00:09:59
설명,[적하의 기합],00:10:02,00:10:02,00:10:02
적하,저희는 불교의 호국 정신을 이어받은 승려들입니다,00:10:03,00:10:03,00:10:03
적하,돈에 눈이 먼 마구니들과 싸우는 것 또한 승려의 도리이지요,00:10:07,00:10:07,00:10:07
설명,[기합 효과음] [스님들의 기합],00:10:12,00:10:12,00:10:12
설명,[살짝 웃는다],00:10:18,00:10:18,00:10:18
적하,남동부지검 구입 잘 끝냈네요,00:10:25,00:10:25,00:10:25
적하,정말 수고 많았어요,00:10:28,00:10:28,00:10:28
적하,"아, 별말씀을요 할 일을 했을 뿐입니다",00:10:29,00:10:29,00:10:29
준우,변호사님 말고 빈센조요,00:10:32,00:10:32,00:10:32
준우,빈센조가 한 거 맞잖아요,00:10:36,00:10:36,00:10:36
준우,아 [헛기침],00:10:39,00:10:39,00:10:39
승혁,"[웃으며] 아유, 그게 아니라, 그",00:10:40,00:10:40,00:10:40
승혁,약간의 도움을…,00:10:43,00:10:43,00:10:43
준우,빈센조가 지검장 어떻게 설득했는지는 알아요?,00:10:45,00:10:45,00:10:45
준우,축구 지지리도 못하는 지검장 아들을,00:10:50,00:10:50,00:10:50
준우,이탈리아 BC밀라노로 보내 줬다니까,00:10:54,00:10:54,00:10:54
설명,[긴장되는 음악],00:10:57,00:10:57,00:10:57
준우,당신 같은 검사 출신들 기술이야 뻔하지,00:11:00,00:11:00,00:11:00
준우,이 정도면,00:11:06,00:11:06,00:11:06
준우,알아서 물러나야 하는 거 아니에요?,00:11:07,00:11:07,00:11:07
준우,회장님,00:11:09,00:11:09,00:11:09
준우,왜요?,00:11:10,00:11:10,00:11:10
명희,회장님이,00:11:12,00:11:12,00:11:12
명희,내를 차에다 두고 박살을 내고 개같은 모욕을 줘도,00:11:13,00:11:13,00:11:13
명희,내가 왜 안 때려치우는지 아십니까?,00:11:18,00:11:18,00:11:18
승혁,"[승혁의 난감한 웃음] 그, 최 변호사님",00:11:22,00:11:22,00:11:22
명희,놔 봐! [승혁의 놀란 신음],00:11:24,00:11:24,00:11:24
명희,그냥 이대로 물러나면요,00:11:27,00:11:27,00:11:27
명희,내가 쪽팔리고 억울해서 죽을 것 같아서요,00:11:30,00:11:30,00:11:30
명희,내 이러고 그만두믄,00:11:33,00:11:33,00:11:33
명희,저 뒷산에 가서 그냥 목매달고 죽을 겁니다!,00:11:34,00:11:34,00:11:34
명희,"나도요, 회장님처럼",00:11:36,00:11:36,00:11:36
명희,태어나서 연달아 져 본 적 없는 사람이에요!,00:11:38,00:11:38,00:11:38
명희,어떻게든 내가 몇백 배로 갚아 주고,00:11:43,00:11:43,00:11:43
명희,내 딱 털고 깔끔하게 물러날 겁니다,00:11:45,00:11:45,00:11:45
명희,"그리고, 뭐?",00:11:48,00:11:48,00:11:48
명희,내 기술 뻔하다고요?,00:11:49,00:11:49,00:11:49
명희,"예, 내 기술 가진 거 그거밖에 없고",00:11:51,00:11:51,00:11:51
명희,그걸로 디리 밟아 이길 거라고!,00:11:53,00:11:53,00:11:53
설명,[의미심장한 효과음],00:12:00,00:12:00,00:12:00
준우,"그래! 이거야, 이거!",00:12:08,00:12:08,00:12:08
설명,[준우의 웃음],00:12:11,00:12:11,00:12:11
설명,[준우의 웃음과 박수],00:12:16,00:12:16,00:12:16
설명,[어색한 웃음],00:12:18,00:12:18,00:12:18
준우,"이런 거 원했던 거야, 난",00:12:20,00:12:20,00:12:20
설명,[준우의 웃음과 박수],00:12:21,00:12:21,00:12:21
준우,와!,00:12:23,00:12:23,00:12:23
설명,[어색한 웃음],00:12:24,00:12:24,00:12:24
설명,[의미심장한 음악],00:12:28,00:12:28,00:12:28
준우,난 내 변호사보다,00:12:32,00:12:32,00:12:32
준우,내 악마가 돼 줄 사람이 필요하거든요,00:12:35,00:12:35,00:12:35
준우,저도 한 악마 합니다,00:12:39,00:12:39,00:12:39
준우,앙,00:12:40,00:12:40,00:12:40
설명,[긴장되는 음악],00:12:41,00:12:41,00:12:41
준우,그럼 이 데블 스피릿으로,00:12:43,00:12:43,00:12:43
준우,남동부지검 잘 컨트롤하는 겁니다,00:12:47,00:12:47,00:12:47
설명,[헛기침],00:12:51,00:12:51,00:12:51
준우,서포트만 잘해 주시면 잘 컨트롤해 보겠습니다,00:12:52,00:12:52,00:12:52
준우,[한숨 쉬며] 우리 바벨 자금줄 막히고,00:12:58,00:12:58,00:12:58
준우,금가프라자인지 뭔지 때문에 망신당한 거 알죠?,00:13:00,00:13:00,00:13:00
준우,"예, '생방송 아싸 아침'에서 봤습니다",00:13:04,00:13:04,00:13:04
준우,일단 자금 문제 해결 방법부터 생각해 봐요,00:13:08,00:13:08,00:13:08
준우,데블 스피릿,00:13:17,00:13:17,00:13:17
설명,[준우의 헛기침],00:13:26,00:13:26,00:13:26
명희,"느그 보내 준 거 그, 바벨화학 피해자 보상안",00:13:27,00:13:27,00:13:27
명희,보긴 봤다,00:13:32,00:13:32,00:13:32
명희,"너, 뭐, 로토 맞았나?",00:13:33,00:13:33,00:13:33
설명,[차영이 픽 웃는다],00:13:34,00:13:34,00:13:34
설명,[빈센조의 웃음],00:13:35,00:13:35,00:13:35
명희,로토라니요,00:13:37,00:13:37,00:13:37
명희,그 정도면 양호한 거죠?,00:13:38,00:13:38,00:13:38
명희,아무리 바벨 회장이 머리를 숙이고 사과를 했다 쳐도,00:13:41,00:13:41,00:13:41
명희,이거는 도가 너무 지나치잖아,00:13:46,00:13:46,00:13:46
명희,"그럼 뭐, 형사 소송 가야죠, 뭐",00:13:48,00:13:48,00:13:48
명희,우린 정말 생각해 줘서 보상으로 끝내는 건데?,00:13:51,00:13:51,00:13:51
명희,이 보상은 이거는 바벨에서 절대로 받아들일 수가 없다,00:13:54,00:13:54,00:13:54
명희,"가라, 소송",00:13:59,00:13:59,00:13:59
준우,"저기, 그…",00:14:00,00:14:00,00:14:00
준우,이 정도면 바벨 회장님도 받아들이시지 않을까요? [의미심장한 음악],00:14:02,00:14:02,00:14:02
명희,진짜 그리 생각하나?,00:14:06,00:14:06,00:14:06
차영,그냥 짱 변 말 듣죠,00:14:08,00:14:08,00:14:08
차영,"음, 날이 갈수록 똘똘해져, 우리 짱 변",00:14:10,00:14:10,00:14:10
설명,[명희의 헛기침],00:14:14,00:14:14,00:14:14
설명,[준우의 헛기침],00:14:16,00:14:16,00:14:16
명희,그럼 내가 검토해 보고,00:14:19,00:14:19,00:14:19
명희,바벨에 얘기는 해 볼게,00:14:21,00:14:21,00:14:21
명희,느그 솔직히 한번 말해 보자,00:14:24,00:14:24,00:14:24
명희,"바벨 조질 거 뭐, 더 남았나?",00:14:27,00:14:27,00:14:27
빈센조,이젠 그럴 필요가 없어서요,00:14:29,00:14:29,00:14:29
설명,[리드미컬한 음악],00:14:31,00:14:31,00:14:31
빈센조,이미 침몰하고 있는 배에,00:14:32,00:14:32,00:14:32
빈센조,구멍 한두 개쯤 더 뚫는 건 의미가 없는 것 같아요,00:14:33,00:14:33,00:14:33
빈센조,"그렇죠, 변호사님?",00:14:36,00:14:36,00:14:36
차영,그렇죠,00:14:36,00:14:36,00:14:36
차영,변호사님이랑 대표님은,00:14:39,00:14:39,00:14:39
차영,침몰하는 배 갑판 위에서,00:14:41,00:14:41,00:14:41
차영,바이올린이나 켜세요,00:14:43,00:14:43,00:14:43
차영,"내가 니를 콩밥을 며칠 더 멕였어야, 저기",00:14:45,00:14:45,00:14:45
명희,좀 나아졌을 긴데,00:14:48,00:14:48,00:14:48
명희,"타이타닉이 될지, 핵 잠수함이 될지는",00:14:55,00:14:55,00:14:55
명희,"더 두고 봅시다, 응?",00:15:00,00:15:00,00:15:00
빈센조,나 한국말 중에 가장 좋아하는 문장이 하나 있어요,00:15:02,00:15:02,00:15:02
빈센조,"아니, 왜, 그때 변호사님이 알려 준 거 있잖아요",00:15:05,00:15:05,00:15:05
차영,"아, 그거?",00:15:07,00:15:07,00:15:07
함께,아직 정신 덜 차렸구나?,00:15:11,00:15:11,00:15:11
함께,"""죽여 버릴 거야""",00:15:21,00:15:21,00:15:21
설명,[긴장되는 음악],00:15:23,00:15:23,00:15:23
한서,그러니까,00:15:37,00:15:37,00:15:37
한서,지금 당장은 은행권 해결 방법이 없다?,00:15:38,00:15:38,00:15:38
전무,"예, 현재로는 없습니다",00:15:41,00:15:41,00:15:41
전무,은행 쪽에서 협상 자체를 거부하고 있어서,00:15:45,00:15:45,00:15:45
한서,전무,00:15:54,00:15:54,00:15:54
한서,상무 [상무의 겁먹은 신음],00:15:55,00:15:55,00:15:55
한서,본부장 [본부장의 놀란 신음],00:15:57,00:15:57,00:15:57
한서,"아니, 당신들 전부 다 아버지 때부터 있던 중역들이잖아",00:15:59,00:15:59,00:15:59
한서,근데 왜 이렇게 하나같이 무능력해?,00:16:02,00:16:02,00:16:02
한서,대체 하는 일이 뭐냐고,00:16:03,00:16:03,00:16:03
상무,죄송합니다,00:16:05,00:16:05,00:16:05
상무,하지만 지금의 위기는 저희 탓이 아니라,00:16:06,00:16:06,00:16:06
상무,"바벨제약, 바벨화학 소송 패소",00:16:11,00:16:11,00:16:11
상무,그리고 엊그제 바벨타워 문제로 예기치 않은 악재들이…,00:16:14,00:16:14,00:16:14
설명,[분위기가 고조되는 음악] [상무의 힘겨운 신음],00:16:18,00:16:18,00:16:18
설명,[본부장의 힘겨운 신음],00:16:23,00:16:23,00:16:23
설명,[힘겨운 신음],00:16:26,00:16:26,00:16:26
설명,[전무의 힘겨운 신음],00:16:28,00:16:28,00:16:28
설명,[사람들의 힘겨운 신음],00:16:31,00:16:31,00:16:31
한서,당신들 전부 다 해고야,00:16:33,00:16:33,00:16:33
한서,내일부터 내 눈에 띄지 마,00:16:35,00:16:35,00:16:35
설명,[사람들의 힘겨운 신음],00:16:36,00:16:36,00:16:36
설명,[차 문이 달칵 여닫힌다],00:16:39,00:16:39,00:16:39
한서,"아유, 씨",00:16:41,00:16:41,00:16:41
설명,[기사의 힘주는 신음],00:16:46,00:16:46,00:16:46
기사,"회장님, 주문하신 것 도착했습니다",00:16:48,00:16:48,00:16:48
기사,옆에 두었습니다,00:16:51,00:16:51,00:16:51
설명,[의미심장한 음악],00:16:58,00:16:58,00:16:58
설명,[긴장되는 효과음],00:17:14,00:17:14,00:17:14
